data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,1,165530279,0.370,1,15083869
2022,8,165530279,2.000,9,15083870
2022,1,165530206,1.200,1,15083846
2022,12,165530170,0.200,1,15083839
2022,5,165530179,0.100,1,15083841
2022,5,165530211,14.000,1,15083850
2022,5,165530268,2.000,1,15083864
2022,5,165530324,1.000,1,15083875
2022,1,165530344,0.800,1,15083879
2022,8,165530719,0.820,1,15083943
2022,12,165530719,0.400,1,15083944
2022,17,165530719,2.940,1,15083945
2022,12,165530740,3.700,1,15083949
2022,16,165530516,2.000,9,15083913
2022,5,165530390,1.030,1,15083886
2022,12,165530372,4.000,1,15083883
2022,12,165530417,0.800,1,15083894
2022,5,165530412,5.700,1,15083892
2022,5,165530361,7.000,1,15083880
2022,5,165530507,27.000,1,15083910
2022,5,165530408,2.000,9,15083890
2022,5,165530437,19.000,1,15083897
2022,5,165530538,3.000,1,15083916
2022,12,165530608,0.100,1,15083925
2022,1,165530743,0.200,1,15083950
2022,1,165530747,0.400,1,15083953
2022,5,165530802,1.000,1,15083966
2022,1,165530777,0.010,1,15083960
2022,1,165530896,0.970,1,15083976
2022,5,165530786,44.000,1,15083963
2022,5,165530827,1.000,1,15083972
2022,1,165530860,40.000,1,15083974
2022,5,165530886,31.600,1,15083975
2022,12,165530906,0.100,1,15083977
2022,5,165530964,2.000,1,15083981
2022,5,165530923,8.000,1,15083979
2022,5,165531200,3.000,1,15083998
2022,17,165531009,1.000,9,15083984
2022,4,165531010,57.890,1,15083985
2022,12,165531010,25.370,1,15083986
2022,12,165531060,0.500,1,15083990
2022,5,165531047,1.000,1,15083988
2022,4,165531131,1.000,9,15083994
2022,5,165531059,1.410,1,15083989
2022,5,165531113,32.000,1,15083992
2022,4,165531118,0.100,1,15083993
2022,5,165531712,60.000,1,15084047
2022,5,165531136,24.000,1,15083995
2022,2,165531251,0.200,1,15084001
2022,5,165531207,2.310,1,15083999
2022,2,165531333,0.200,1,15084002
2022,5,165531382,0.100,1,15084004
2022,5,165531667,0.200,1,15084035
2022,1,165531442,0.600,1,15084009
2022,5,165531416,1.500,1,15084006
2022,2,165531434,8.000,1,15084008
2022,5,154488918,8.500,1,13563667
2022,1,165531468,0.200,1,15084013
2022,5,165531468,1.000,1,15084014
2022,5,165531702,4.500,1,15084045
2022,5,165531588,4.500,1,15084021
2022,5,154488942,6.000,1,13563668
2022,12,154488942,1.000,1,13563669
2022,15,154488942,1.000,9,13563670
2022,15,165531689,1.000,9,15084043
2022,5,165531562,3.300,1,15084019
2022,5,162590769,0.500,1,14682106
2022,5,162590875,1.000,1,14682116
2022,5,162590675,1.000,9,14682087
2022,17,166754861,1.000,9,15266483
2022,5,154489333,1.000,1,13563718
2022,12,162590728,3.700,1,14682098
2022,8,154489179,0.210,1,13563702
2022,5,162590765,1.000,1,14682104
2022,5,162590849,2.500,1,14682114
2022,8,162590720,0.250,1,14682094
2022,12,162590725,1.000,1,14682097
2022,2,162590790,1.000,1,14682109
2022,12,162590790,1.000,1,14682110
2022,5,162591083,1.760,1,14682137
2022,12,162591024,0.100,1,14682127
2022,5,162591073,1.000,1,14682133
2022,5,162591224,0.500,1,14682173
2022,5,162591044,11.000,1,14682131
2022,5,162591099,7.000,1,14682141
2022,1,162591096,0.400,1,14682139
2022,5,162591096,2.000,1,14682140
2022,5,162591082,6.000,1,14682136
2022,2,166754885,1.400,1,15266487
2022,8,165531652,0.330,1,15084028
2022,15,162591311,1.000,9,14682197
2022,15,162591255,19.000,9,14682183
2022,1,162591270,2.000,1,14682186
2022,5,162591270,0.300,1,14682187
2022,5,162591332,6.700,1,14682199
2022,12,162591332,1.500,1,14682200
2022,5,162591386,1.000,1,14682208
2022,5,162591536,1.000,1,14682233
2022,5,162591530,1.000,9,14682228
2022,5,162591530,2.400,1,14682229
2022,17,162591530,0.100,1,14682230
2022,5,162591802,1.000,1,14682285
2022,5,162591604,2.000,1,14682241
2022,12,165531820,2.000,1,15084071
2022,17,162591497,0.500,1,14682224
2022,8,162591554,2.000,1,14682234
2022,5,165532080,1.000,1,15084151
2022,12,165531746,22.000,1,15084053
2022,5,165531761,1.680,1,15084058
2022,2,165531771,0.100,1,15084061
2022,5,165531771,8.710,1,15084062
2022,5,155788831,0.500,1,13757462
2022,5,165532297,1.000,1,15084223
2022,5,165531877,6.050,1,15084082
2022,8,165531913,0.100,1,15084092
2022,12,165531913,2.310,1,15084093
2022,15,165531913,0.500,9,15084094
2022,1,165531954,0.010,1,15084105
2022,5,165531954,5.000,1,15084106
2022,5,165532631,1.000,9,15084293
2022,5,165532631,6.000,1,15084294
2022,8,165532432,0.200,1,15084256
2022,5,165532170,54.000,1,15084182
2022,5,165532381,1.800,1,15084250
2022,5,165532336,1.800,1,15084242
2022,11,165532336,1.000,9,15084243
2022,5,165532393,17.000,1,15084252
2022,17,165532393,32.000,1,15084253
2022,5,155789199,3.000,9,13757527
2022,1,165532480,0.300,1,15084272
2022,8,165532480,0.100,1,15084273
2022,8,165532547,0.400,1,15084279
2022,8,165532917,0.300,1,15084356
2022,12,165532636,0.200,1,15084296
2022,5,165532698,60.000,1,15084307
2022,5,165532764,1.000,9,15084320
2022,8,165532764,14.000,9,15084321
2022,8,165533108,1.500,1,15084379
2022,5,165532880,1.000,1,15084343
2022,5,165532916,1.000,9,15084355
2022,5,165532966,3.000,1,15084366
2022,5,165532985,14.000,1,15084369
2022,5,155789802,0.800,1,13757647
2022,12,155789802,1.600,1,13757648
2022,5,165533071,0.500,1,15084375
2022,8,165533081,0.500,1,15084376
2022,8,165533091,0.500,1,15084377
2022,17,155789856,13.000,9,13757653
2022,5,155789936,5.100,1,13757672
2022,8,155789825,1.000,9,13757650
2022,16,155789825,3.000,9,13757651
2022,2,155789947,1.000,9,13757674
2022,5,155789992,7.000,1,13757684
2022,5,155790085,2.000,1,13757705
2022,5,155790022,0.500,1,13757695
2022,13,155790129,1.000,9,13757716
2022,17,155790129,1.000,7,13757717
2022,12,155790171,1.000,9,13757723
2022,5,155790040,0.100,1,13757698
2022,2,155790141,30.900,1,13757719
2022,5,155790141,5.100,1,13757720
2022,12,155790172,0.400,1,13757724
2022,5,155790267,0.850,1,13757752
2022,5,155790290,1.000,1,13757759
2022,5,163307927,1.000,1,14771596
2022,5,166755024,328.000,1,15266520
2022,5,155790255,1.290,1,13757750
2022,12,155790303,2.000,9,13757760
2022,12,155790251,1.000,9,13757746
2022,5,163308151,1.000,9,14771630
2022,15,155790472,2.000,1,13757804
2022,1,155790419,1.900,1,13757791
2022,8,155790351,0.200,1,13757769
2022,5,163308004,2.000,1,14771604
2022,5,163308032,3.000,1,14771608
2022,5,163308018,10.000,1,14771607
2022,5,163308059,1.000,1,14771610
2022,5,155790668,4.000,1,13757858
2022,5,163308096,28.800,1,14771618
2022,5,163308258,38.000,1,14771650
2022,12,163308198,0.400,1,14771637
2022,17,163308198,12.400,1,14771638
2022,1,165533724,0.130,1,15084447
2022,5,165533724,1.000,1,15084448
2022,12,163308117,1.600,1,14771621
2022,5,163308165,0.010,1,14771633
2022,2,163308424,0.500,1,14771677
2022,1,163308134,0.010,1,14771626
2022,5,163308134,3.000,1,14771627
2022,16,163308134,0.500,9,14771628
2022,5,163308175,10.000,1,14771634
2022,12,166755057,1.000,1,15266529
2022,1,163308240,1.400,1,14771646
2022,5,163308240,12.400,1,14771647
2022,12,163308346,0.300,1,14771670
2022,5,163308229,1.000,9,14771644
2022,8,166755081,8.000,9,15266537
2022,8,163308412,0.600,1,14771676
2022,13,166755291,1.000,9,15266567
2022,5,163308455,5.000,1,14771680
2022,1,163308383,5.200,1,14771673
2022,5,163308383,8.000,1,14771674
2022,5,163308558,14.000,1,14771698
2022,2,163308821,0.100,1,14771743
2022,5,163308913,3.000,1,14771760
2022,5,163308855,0.500,1,14771751
2022,12,163308855,0.500,1,14771752
2022,5,166755266,0.700,1,15266560
2022,16,166755266,1.000,9,15266561
2022,5,165533543,1.760,1,15084414
2022,5,166755271,1.000,1,15266563
2022,8,166755271,0.200,1,15266564
2022,5,166755267,4.000,1,15266562
2022,5,165533314,2.590,1,15084391
2022,5,165533333,3.000,1,15084394
2022,12,165533315,1.000,9,15084392
2022,5,165533335,2.920,1,15084395
2022,12,165533335,2.880,1,15084396
2022,5,166755273,0.100,1,15266565
2022,12,166755539,0.500,1,15266607
2022,5,166755352,2.000,1,15266580
2022,5,166755337,1.000,9,15266579
2022,5,166755470,13.500,1,15266600
2022,5,166755493,23.130,1,15266604
2022,8,166755611,0.100,1,15266634
2022,5,166755575,1.220,1,15266622
2022,5,166755637,13.500,1,15266645
2022,16,166755619,3.000,9,15266636
2022,5,166755917,0.100,1,15266698
2022,12,166755745,1.000,9,15266662
2022,5,166755779,4.000,1,15266668
2022,2,166755996,0.430,1,15266713
2022,5,166756002,2.000,1,15266714
2022,5,166756022,0.100,1,15266719
2022,4,166756109,0.010,1,15266740
2022,1,166756051,0.200,1,15266730
2022,5,166755855,2.000,1,15266684
2022,5,166755944,0.500,1,15266704
2022,5,166755935,1.000,9,15266702
2022,5,166756003,1.000,1,15266715
2022,12,166756015,0.600,1,15266718
2022,12,166756048,1.000,1,15266729
2022,5,166756077,12.600,1,15266733
2022,8,166756077,12.100,1,15266734
2022,17,166756077,15.700,1,15266735
2022,5,166756084,3.400,1,15266736
2022,4,166756175,0.200,1,15266760
2022,12,166756035,2.300,1,15266726
2022,12,166756038,0.600,1,15266727
2022,16,166756269,2.000,9,15266789
2022,5,166756273,5.500,1,15266791
2022,7,166756041,1.000,1,15266728
2022,5,166756132,1.850,1,15266746
2022,5,166756151,0.100,1,15266756
2022,5,166756295,0.160,1,15266792
2022,5,166756210,0.880,1,15266767
2022,8,166756215,0.010,1,15266772
2022,12,166756215,0.010,1,15266773
2022,5,166756104,1.000,1,15266739
2022,5,166756117,0.280,1,15266741
2022,1,166756133,0.400,1,15266747
2022,2,166756134,1.300,1,15266748
2022,8,166756134,2.600,1,15266749
2022,5,166756137,20.400,1,15266750
2022,5,166756140,2.000,1,15266751
2022,15,166756140,3.000,9,15266752
2022,5,166756177,1.000,1,15266761
2022,5,166756217,1.000,1,15266774
2022,4,166756221,0.200,1,15266775
2022,12,166756221,0.400,1,15266776
2022,5,166756213,1.200,1,15266768
2022,5,166756324,4.000,1,15266795
2022,5,166756229,5.000,1,15266780
2022,5,166756264,6.020,1,15266788
2022,5,166756566,2.000,1,15266827
2022,2,166756432,4.800,1,15266805
2022,5,166756432,20.500,1,15266806
2022,13,166756432,5.500,9,15266807
2022,5,166756437,1.000,1,15266810
2022,5,166756365,5.000,1,15266800
2022,5,166756511,207.000,1,15266819
2022,5,166756511,1.000,10,15266820
2022,5,166756517,8.000,1,15266822
2022,8,166756521,0.100,1,15266823
2022,8,166756465,0.100,1,15266814
2022,12,166756465,0.100,1,15266815
2022,5,166756440,0.450,1,15266811
2022,5,166756611,1.520,1,15266836
2022,5,166756601,1.260,1,15266831
2022,5,166756608,15.100,1,15266835
2022,5,166756494,16.000,1,15266817
2022,5,166756620,8.530,1,15266837
2022,5,166756949,0.780,1,15266895
2022,5,166756682,22.000,1,15266849
2022,5,166756693,1.020,1,15266854
2022,5,166756822,2.110,1,15266869
2022,12,166756542,0.100,1,15266825
2022,5,166756836,3.200,1,15266872
2022,12,166756836,21.000,1,15266873
2022,16,166756836,2.500,1,15266874
2022,5,166756670,10.000,1,15266843
2022,8,166756655,9.000,9,15266838
2022,5,166756680,1.400,1,15266847
2022,12,166756705,0.910,1,15266856
2022,12,166756776,1.240,1,15266863
2022,5,166757319,4.000,9,15266964
2022,5,166757319,28.500,1,15266965
2022,5,166756896,1.000,9,15266886
2022,5,166756849,15.650,1,15266875
2022,5,166756862,1.300,1,15266880
2022,1,166757452,0.600,1,15266993
2022,8,166756853,0.200,1,15266877
2022,12,166756855,0.500,1,15266878
2022,2,166756887,2.700,1,15266884
2022,5,166756887,0.200,1,15266885
2022,8,166756930,1.000,9,15266890
2022,5,166756938,1.000,1,15266892
2022,8,166756976,2.000,9,15266902
2022,5,166756991,2.000,1,15266906
2022,17,166757001,0.500,1,15266907
2022,5,166757009,2.000,1,15266910
2022,2,166757284,8.700,1,15266950
2022,8,166757284,40.000,1,15266951
2022,4,166757117,20.300,1,15266926
2022,8,166757117,47.000,1,15266927
2022,5,166757190,3.000,1,15266934
2022,5,166757197,462.000,1,15266935
2022,8,166757197,6.800,1,15266936
2022,12,166757203,0.010,1,15266937
2022,5,166757226,6.910,1,15266940
2022,4,166757234,0.300,1,15266941
2022,5,166757601,1.000,9,15267018
2022,5,166757448,2.000,1,15266992
2022,5,166757485,2.000,1,15266995
2022,16,166757485,4.000,1,15266996
2022,1,157590709,0.300,1,14009724
2022,2,157590709,0.700,1,14009725
2022,1,157590752,1.800,1,14009738
2022,8,157590752,14.200,1,14009740
2022,5,165533933,2.750,1,15084488
2022,5,157590871,1.000,1,14009777
2022,15,157590890,1.500,9,14009785
2022,8,157590959,4.000,9,14009801
2022,8,157590959,1.000,1,14009802
2022,15,157590959,3.000,9,14009803
2022,4,157590965,0.025,1,14009804
2022,12,157590965,0.500,1,14009805
2022,16,157590965,1.000,1,14009806
2022,5,157591004,3.000,1,14009814
2022,5,157590954,934.000,1,14009800
2022,5,157591040,1.000,9,14009823
2022,5,157591102,1.000,1,14009841
2022,1,157591167,1.500,1,14009856
2022,5,157591167,0.600,1,14009857
2022,5,165534121,0.100,1,15084508
2022,1,157591184,98.300,1,14009861
2022,5,157591431,2.500,1,14009916
2022,5,157591499,0.100,1,14009940
2022,5,157591559,5.000,1,14009959
2022,4,165534063,0.020,1,15084502
2022,12,165534063,3.700,1,15084503
2022,2,157591566,0.100,1,14009962
2022,8,157591566,2.200,1,14009963
2022,5,157591366,10.000,1,14009895
2022,5,157591403,1.000,9,14009912
2022,5,157591517,6.000,1,14009950
2022,2,157591516,0.600,1,14009948
2022,5,157591516,5.100,1,14009949
2022,12,157591643,0.100,1,14009975
2022,5,162592679,29.620,1,14682546
2022,12,157591646,1.640,1,14009976
2022,13,157591646,1.000,9,14009977
2022,8,151829554,1.000,9,13157763
2022,17,151829554,3.000,1,13157764
2022,5,148374639,23.250,1,12663229
2022,8,157591675,0.015,1,14009980
2022,12,157591817,2.400,1,14010017
2022,1,157591960,0.010,1,14010050
2022,12,157591960,0.840,1,14010051
2022,17,157591960,0.500,1,14010052
2022,17,157591958,0.300,1,14010049
2022,5,157592153,0.800,1,14010104
2022,5,157592195,3.000,1,14010118
2022,2,166757506,1.260,2,15266998
2022,5,166757506,7.000,1,15266999
2022,11,166757506,1.000,9,15267000
2022,12,157592108,1.000,9,14010094
2022,5,157592240,1.000,9,14010126
2022,5,157592179,6.000,1,14010112
2022,5,157592239,1.000,1,14010125
2022,12,148374712,0.950,1,12663247
2022,5,157592427,1.000,1,14010171
2022,8,157592315,1.000,9,14010148
2022,8,157592315,0.100,1,14010149
2022,5,162591900,1.000,10,14682325
2022,5,148374845,3.650,1,12663260
2022,16,157592530,3.000,9,14010190
2022,5,157592573,3.000,1,14010194
2022,12,157592275,0.500,1,14010139
2022,12,147056751,9.900,1,12476843
2022,5,148375135,11.800,1,12663293
2022,17,157592309,0.250,1,14010146
2022,5,157592544,0.600,1,14010193
2022,5,157592383,2.300,1,14010166
2022,5,157592422,4.000,1,14010170
2022,16,157592497,6.000,9,14010181
2022,12,157592582,1.400,1,14010195
2022,12,157592625,0.300,1,14010199
2022,8,148375135,9.000,9,12663294
2022,5,148375145,0.940,1,12663295
2022,5,148375197,6.800,1,12663300
2022,11,157592591,0.500,1,14010197
2022,5,157592687,0.710,1,14010217
2022,12,157592462,12.000,9,14010176
2022,5,148375241,5.000,1,12663306
2022,5,157592626,3.450,1,14010200
2022,16,157592626,6.000,9,14010201
2022,5,157592660,8.740,1,14010209
2022,5,148375223,1.400,1,12663301
2022,8,148375223,1.000,9,12663302
2022,12,148375223,3.700,1,12663303
2022,5,148375249,1.200,1,12663309
2022,12,148375249,1.400,1,12663310
2022,5,157592637,4.000,1,14010203
2022,12,148375321,4.480,1,12663314
2022,5,157592666,0.200,1,14010212
2022,8,157592666,0.100,1,14010213
2022,5,157592778,2.250,1,14010233
2022,16,148375321,1.000,9,12663315
2022,17,148375321,0.500,9,12663316
2022,2,148375386,24.080,1,12663322
2022,8,157592871,1.000,9,14010260
2022,16,157592871,84.000,1,14010261
2022,4,157592848,0.100,1,14010256
2022,5,148375386,96.080,1,12663323
2022,1,148375517,0.400,1,12663336
2022,5,157592797,0.660,1,14010236
2022,12,157592797,0.010,1,14010237
2022,5,148375475,152.000,1,12663330
2022,5,148375522,2.500,1,12663337
2022,12,157592976,0.400,1,14010280
2022,2,157593023,139.000,1,14010290
2022,5,157593023,18.000,1,14010291
2022,5,157593049,30.000,1,14010305
2022,5,157593075,1.000,1,14010307
2022,2,157593132,322.000,1,14010314
2022,5,157593132,8.000,1,14010315
2022,4,148375508,0.150,1,12663333
2022,5,157593026,8.000,1,14010292
2022,16,148375508,3.000,9,12663334
2022,16,148375508,0.270,1,12663335
2022,5,148375603,26.500,1,12663341
2022,12,148375682,1.040,1,12663346
2022,13,148375674,10.500,1,12663345
2022,4,148375627,4.040,1,12663342
2022,4,148375874,0.400,1,12663362
2022,1,157593073,0.500,1,14010306
2022,1,157593131,0.500,1,14010316
2022,5,157593046,0.800,1,14010302
2022,8,157593046,5.000,7,14010303
2022,8,157593195,1.500,1,14010327
2022,12,157593292,0.100,1,14010349
2022,12,148375890,1.000,1,12663365
2022,4,148376052,2.000,1,12663388
2022,5,157593278,0.500,1,14010348
2022,1,157593240,7.900,1,14010338
2022,5,157593240,9.300,1,14010339
2022,16,157593240,3.000,9,14010340
2022,5,157593264,26.000,1,14010344
2022,12,157593264,1.000,1,14010345
2022,5,157593343,7.000,1,14010356
2022,8,157593343,16.000,9,14010357
2022,12,157593444,0.300,1,14010375
2022,1,157593404,0.100,1,14010366
2022,5,157593383,1.000,9,14010361
2022,12,157593526,0.100,1,14010394
2022,8,157593592,7.500,9,14010410
2022,16,148376052,3.000,9,12663389
2022,12,148376515,9.900,1,12663433
2022,5,157593671,3.850,1,14010422
2022,8,157593656,0.100,1,14010421
2022,12,157593512,1.700,1,14010389
2022,16,157593512,1.000,9,14010390
2022,5,157593625,1.000,9,14010414
2022,8,157593625,1.000,9,14010415
2022,5,157593648,0.200,3,14010420
2022,7,148376582,7.000,9,12663446
2022,5,148376500,2.750,1,12663429
2022,12,148376500,6.200,1,12663430
2022,5,148376648,10.620,1,12663462
2022,5,148376724,24.000,1,12663478
2022,12,148376793,0.300,1,12663493
2022,1,148376602,8.800,1,12663449
2022,5,148376602,4.500,1,12663450
2022,5,148376755,365.100,1,12663484
2022,12,148376755,12.700,1,12663485
2022,5,148376839,2.360,1,12663498
2022,5,148376928,15.000,1,12663508
2022,5,151830270,30.150,1,13157910
2022,4,148376920,0.800,1,12663505
2022,5,148376920,1.000,1,12663506
2022,12,148376920,2.200,1,12663507
2022,5,148376966,3.180,1,12663511
2022,1,148377109,2.000,1,12663519
2022,12,148377109,2.000,1,12663520
2022,16,148377184,4.000,9,12663528
2022,4,148377125,0.580,1,12663521
2022,12,148377130,0.500,1,12663523
2022,1,148377296,0.500,1,12663535
2022,5,148377260,12.300,1,12663532
2022,5,157593744,5.000,1,14010434
2022,8,157593912,0.100,1,14010466
2022,5,157593908,0.160,1,14010462
2022,5,148377178,1.000,1,12663526
2022,5,148377403,1.000,1,12663553
2022,5,160541160,2978.600,1,14412431
2022,5,157593907,1.000,9,14010461
2022,5,160538204,2.000,1,14411905
2022,16,160541160,392.000,9,14412432
2022,5,148377413,20.660,1,12663556
2022,17,157593878,0.500,1,14010451
2022,4,157593909,0.800,1,14010463
2022,5,157593909,3.000,1,14010464
2022,12,157593909,0.500,1,14010465
2022,5,157594209,2.500,1,14010532
2022,8,157594209,1.000,9,14010533
2022,5,157594046,0.100,1,14010496
2022,1,160538221,1.500,1,14411911
2022,5,160538221,766.000,1,14411912
2022,5,157593923,1.000,10,14010468
2022,5,157593958,0.100,1,14010473
2022,5,148377510,0.500,3,12663570
2022,12,148377445,2.080,1,12663562
2022,2,148377660,1.000,1,12663590
2022,11,157594327,1.000,9,14010574
2022,5,157594404,8.340,1,14010602
2022,8,157594115,0.400,1,14010508
2022,5,157594204,2.000,1,14010531
2022,8,166757513,0.100,1,15267003
2022,2,160538312,6.000,1,14411939
2022,12,148377615,1.000,1,12663582
2022,5,160538984,1.000,10,14412078
2022,4,148377728,2.480,1,12663604
2022,5,160538330,24.000,1,14411945
2022,5,160538431,26.000,1,14411970
2022,5,148377728,1.460,1,12663605
2022,12,148377728,1.800,1,12663606
2022,4,148377806,1.280,1,12663616
2022,5,160538639,6.000,1,14412027
2022,5,160538397,16.220,1,14411963
2022,4,160538501,0.100,1,14411988
2022,8,160538511,0.500,1,14411989
2022,1,160538512,0.500,1,14411990
2022,5,160538512,2.000,1,14411991
2022,12,160538512,0.500,1,14411992
2022,5,160538712,3.170,1,14412034
2022,5,148377806,2.370,1,12663617
2022,8,148377806,4.000,9,12663618
2022,4,148377861,1.000,1,12663629
2022,5,148377881,3.700,1,12663633
2022,8,148377942,7.000,9,12663644
2022,1,148377988,8.000,1,12663654
2022,5,148377988,0.500,3,12663655
2022,13,148377988,20.000,9,12663656
2022,5,148378014,2.000,1,12663661
2022,5,160538628,6.000,1,14412026
2022,5,148378127,118.100,1,12663679
2022,5,160538530,1.800,1,14411998
2022,5,160538554,1.000,9,14412003
2022,1,160538568,0.250,1,14412008
2022,8,160538568,0.250,1,14412009
2022,5,148378199,0.960,1,12663691
2022,12,148378199,1.860,1,12663692
2022,16,148378211,2.000,9,12663693
2022,5,160538571,5.000,1,14412010
2022,8,160538590,3.500,1,14412013
2022,5,148378139,3.230,1,12663684
2022,8,160538592,1.000,1,14412014
2022,5,160538596,44.320,1,14412015
2022,5,160538606,4.100,1,14412017
2022,1,148378178,0.630,1,12663689
2022,5,148378339,3.200,1,12663727
2022,5,148378231,11.820,1,12663702
2022,12,148378231,2.830,1,12663703
2022,1,160541114,28.000,1,14412418
2022,5,160538868,11.000,1,14412056
2022,8,160538875,0.010,1,14412059
2022,5,160541114,1.000,4,14412419
2022,12,160541114,28.000,1,14412420
2022,5,148378453,0.200,1,12663746
2022,5,160538658,1.500,1,14412028
2022,5,148378431,5.400,1,12663744
2022,1,160538964,0.880,1,14412073
2022,5,160538964,2.010,1,14412074
2022,4,148378287,2.600,1,12663713
2022,12,148378287,14.700,1,12663714
2022,17,148378287,6.800,1,12663715
2022,8,148378429,3.000,9,12663743
2022,1,160538853,1.000,1,14412055
2022,12,148378379,10.500,1,12663734
2022,5,160539125,13.970,1,14412120
2022,12,160539142,0.300,1,14412132
2022,5,160539145,1.500,1,14412133
2022,8,148378568,3.000,9,12663766
2022,1,160538737,1.300,1,14412036
2022,1,160538737,2.000,5,14412037
2022,2,160538793,1.000,9,14412043
2022,5,160538951,1.000,1,14412069
2022,5,160538824,3.000,1,14412051
2022,12,160538809,1.000,9,14412047
2022,5,148378640,1.810,1,12663775
2022,1,148378743,38.800,1,12663802
2022,12,160538871,0.010,1,14412057
2022,5,148378743,9.600,1,12663803
2022,16,148378801,20.000,9,12663819
2022,4,160538886,1.000,9,14412060
2022,5,148378675,2.700,1,12663782
2022,5,148378790,4.500,1,12663816
2022,5,160538906,0.100,1,14412063
2022,5,148378830,100.000,1,12663829
2022,5,160538996,1.000,9,14412081
2022,2,160538887,1.000,9,14412061
2022,4,148378810,1.000,9,12663821
2022,12,148378808,1.620,1,12663820
2022,4,148378845,1.740,1,12663830
2022,5,148378958,5.380,1,12663852
2022,5,148378988,14.990,1,12663858
2022,12,148378988,28.800,1,12663859
2022,15,148378988,10.000,9,12663860
2022,5,148378940,1.580,1,12663849
2022,5,160538987,3.000,1,14412079
2022,5,148378936,27.100,1,12663848
2022,8,160539016,0.025,1,14412087
2022,12,160539016,0.500,1,14412088
2022,5,148378976,8.550,1,12663857
2022,5,160539069,1.500,1,14412097
2022,8,160539069,0.100,1,14412098
2022,4,148379017,1.250,1,12663866
2022,8,160539111,4.000,9,14412117
2022,12,148379017,3.860,1,12663867
2022,5,148379169,1.000,1,12663897
2022,5,160539150,2.000,1,14412136
2022,4,148379057,2.120,1,12663876
2022,12,160539214,0.900,1,14412158
2022,12,148379078,0.910,1,12663881
2022,4,148379105,0.410,1,12663886
2022,5,160539231,1.000,10,14412162
2022,4,148379251,1.710,1,12663907
2022,5,165534372,6.350,1,15084559
2022,5,165534326,3.600,1,15084546
2022,5,160539190,0.100,1,14412152
2022,4,148379048,0.500,1,12663873
2022,8,160539198,0.010,1,14412156
2022,4,151831618,0.500,1,13158125
2022,5,160539211,1.000,1,14412157
2022,8,160539267,0.250,1,14412171
2022,5,160539246,2.240,1,14412166
2022,12,151831618,3.500,1,13158126
2022,4,148379355,0.850,1,12663929
2022,8,160539442,0.100,1,14412208
2022,12,148379355,0.490,1,12663930
2022,5,151831449,2.000,7,13158090
2022,12,160539469,0.700,1,14412214
2022,5,160541262,200.000,1,14412445
2022,5,160539543,0.100,1,14412226
2022,12,160539479,0.100,1,14412217
2022,8,160541262,3.000,1,14412446
2022,5,148379507,3.000,1,12663979
2022,4,148379422,0.500,1,12663949
2022,1,151831694,3.820,1,13158149
2022,5,160539516,1.000,1,14412224
2022,2,151831694,0.240,1,13158150
2022,4,151831694,0.180,1,13158151
2022,8,148379365,7.000,9,12663936
2022,5,148379423,5.080,1,12663950
2022,3,160539584,1.000,11,14412229
2022,5,160539584,1.000,11,14412230
2022,11,160539584,1.000,11,14412231
2022,8,148379423,190.000,9,12663951
2022,8,148379423,6.000,3,12663952
2022,4,148379431,0.170,1,12663956
2022,8,160539761,0.010,7,14412247
2022,5,160539785,1.000,1,14412253
2022,16,160539785,1.000,9,14412254
2022,5,160539712,18.000,1,14412243
2022,4,151831884,1.840,1,13158179
2022,5,160539735,9.800,1,14412244
2022,1,160539863,2.500,1,14412265
2022,5,160539863,20.000,1,14412266
2022,1,160539851,1.000,9,14412262
2022,8,160539851,1.000,9,14412263
2022,12,160539868,11.300,1,14412267
2022,16,160539868,100.000,9,14412268
2022,16,160539868,7.000,1,14412269
2022,2,160539882,1.000,1,14412271
2022,1,160539916,0.600,1,14412273
2022,12,160539916,0.200,1,14412274
2022,2,160539655,9.000,1,14412241
2022,5,160539655,10.000,1,14412242
2022,17,160539797,1.000,11,14412255
2022,5,151831884,1.660,1,13158180
2022,12,151831884,3.210,1,13158181
2022,5,151831972,24.170,1,13158202
2022,5,151832092,4.500,1,13158219
2022,8,148379732,3.000,9,12664030
2022,5,160539771,4.700,1,14412250
2022,12,160539771,4.200,1,14412251
2022,4,148379885,0.560,1,12664063
2022,12,148379678,0.500,1,12664018
2022,2,148379934,9.620,1,12664074
2022,5,160540026,0.010,1,14412280
2022,2,166757520,0.500,1,15267006
2022,12,148379814,5.610,1,12664050
2022,5,148379957,5.000,1,12664080
2022,5,148380020,1.700,1,12664090
2022,4,151832287,9.700,1,13158262
2022,5,160539954,0.250,1,14412277
2022,5,160539968,0.100,1,14412278
2022,5,160539940,1.400,1,14412276
2022,4,148380021,6.200,1,12664091
2022,5,160540034,2.790,1,14412281
2022,8,160540034,0.010,1,14412282
2022,17,160540034,1.000,9,14412283
2022,5,160540094,1.000,1,14412291
2022,8,160540206,2.000,9,14412294
2022,5,148380021,4.390,1,12664092
2022,16,148380032,63.000,9,12664093
2022,12,160540073,0.400,1,14412288
2022,5,151832536,2.800,1,13158313
2022,12,160540018,1.000,1,14412279
2022,8,160540223,2.000,1,14412297
2022,16,160540223,2.800,1,14412298
2022,12,151832536,0.500,1,13158314
2022,5,151832566,25.000,1,13158323
