data_year,weapon_id,offense_id,nibrs_weapon_id
2022,3,183300432,
2022,41,183300550,
2022,39,183300576,
2022,38,183300750,
2022,38,183300552,
2022,41,183300785,
2022,41,183300710,
2022,3,183300932,
2022,38,183300705,
2022,38,183300895,
2022,1,194822251,
2022,21,194822251,
2022,3,183301051,
2022,3,183301053,
2022,39,183300632,
2022,3,183300634,
2022,39,183300840,
2022,3,183301017,
2022,3,183301018,
2022,41,183300619,
2022,41,183300769,
2022,38,183300769,
2022,39,183300855,
2022,3,183301102,
2022,3,183300768,
2022,3,183300940,
2022,3,183300909,
2022,39,183300967,
2022,39,183301011,
2022,41,183301061,
2022,31,183301139,
2022,5,183301187,
2022,41,183301200,
2022,3,183301258,
2022,38,194822381,
2022,41,183301001,
2022,3,194822441,
2022,41,183301109,
2022,41,183301215,
2022,3,185033851,
2022,31,185033851,
2022,41,185033851,
2022,3,185033852,
2022,31,185033852,
2022,41,185033852,
2022,3,185033853,
2022,31,185033853,
2022,41,185033853,
2022,3,185033855,
2022,31,185033855,
2022,42,194822330,
2022,41,183301221,
2022,41,183301278,
2022,3,183301401,
2022,41,183301415,
2022,38,183301490,
2022,3,183301304,
2022,41,183301533,
2022,39,183301181,
2022,21,183301418,
2022,41,183301478,
2022,38,183301416,
2022,9,183301537,
2022,3,183301530,
2022,41,183301629,
2022,31,183301676,
2022,3,183301360,
2022,39,183301509,
2022,3,198523582,
2022,41,183301619,
2022,3,183301618,
2022,10,183301712,
2022,3,183301813,
2022,3,183301815,
2022,38,183301686,
2022,41,183301755,
2022,3,183301948,
2022,9,183301621,
2022,3,183301705,
2022,3,183301762,
2022,38,183301873,
2022,3,183301903,
2022,38,183301778,
2022,41,183301828,
2022,41,183301905,
2022,41,183301940,
2022,41,183301709,
2022,38,183301836,
2022,41,183301919,
2022,38,183301824,
2022,38,183302098,
2022,41,183302410,
2022,3,183302046,
2022,38,183302215,
2022,3,183302029,
2022,39,183302115,
2022,41,183302155,
2022,3,183302237,
2022,5,183302237,
2022,3,183302240,
2022,5,183302240,
2022,41,185033761,
2022,41,183302119,
2022,39,183302167,
2022,38,183302231,
2022,38,183302227,
2022,39,183302362,
2022,39,183302173,
2022,41,183302230,
2022,41,183302276,
2022,32,183302138,
2022,41,183302512,
2022,3,183302387,
2022,41,183302442,
2022,21,183302235,
2022,3,183302541,
2022,3,183302257,
2022,42,183302648,
2022,39,194822440,
2022,1,194822538,
2022,3,194822538,
2022,39,183302548,
2022,38,183302584,
2022,9,183302698,
2022,41,183302911,
2022,7,183302807,
2022,41,183302704,
2022,3,194822579,
2022,3,194822583,
2022,42,194822780,
2022,38,183302846,
2022,41,183302709,
2022,41,183303220,
2022,41,183302805,
2022,41,183302937,
2022,1,183302968,
2022,41,183303080,
2022,1,183303123,
2022,3,183303174,
2022,9,183302960,
2022,1,194822646,
2022,41,183303091,
2022,3,194822550,
2022,21,194822577,
2022,39,183303254,
2022,1,194822615,
2022,42,183303182,
2022,41,183303287,
2022,38,183303356,
2022,38,183303183,
2022,41,183303343,
2022,41,194822593,
2022,41,183303665,
2022,3,183303221,
2022,41,183303261,
2022,41,194822621,
2022,21,183303724,
2022,38,183303390,
2022,38,183303796,
2022,21,183303448,
2022,3,183303519,
2022,3,183303520,
2022,3,183303521,
2022,31,183303580,
2022,41,183303629,
2022,1,194822712,
2022,41,183303776,
2022,42,183303598,
2022,1,183303829,
2022,5,183303651,
2022,3,183303793,
2022,41,183303854,
2022,37,183303854,
2022,37,183303752,
2022,5,183303841,
2022,39,183303991,
2022,3,194822713,
2022,39,194822733,
2022,1,183304029,
2022,38,183303937,
2022,3,183303989,
2022,41,183303736,
2022,42,197573682,
2022,3,194822960,
2022,3,194822871,
2022,3,194822885,
2022,42,194822930,
2022,42,197573586,
2022,32,194823013,
2022,41,194822922,
2022,3,197573639,
2022,21,194823049,
2022,3,194823087,
2022,41,194822965,
2022,3,194823050,
2022,39,194823092,
2022,3,194822989,
2022,41,194823089,
2022,3,194823147,
2022,41,190920900,
2022,41,194823185,
2022,41,194823252,
2022,41,197573552,
2022,38,194823211,
2022,42,194823246,
2022,41,194823335,
2022,31,194823841,
2022,32,194823904,
2022,41,183304499,
2022,41,194823423,
2022,3,183304195,
2022,42,194823445,
2022,41,194823327,
2022,41,194823381,
2022,41,194823541,
2022,5,194823606,
2022,41,194823672,
2022,41,194823432,
2022,41,194823449,
2022,1,194823409,
2022,41,194823518,
2022,38,194823518,
2022,39,194823550,
2022,39,194823444,
2022,41,183304157,
2022,41,194823480,
2022,38,194823461,
2022,41,183304318,
2022,38,194823483,
2022,41,194823489,
2022,3,194823621,
2022,38,194823616,
2022,41,194823706,
2022,41,176911829,
2022,42,176911520,
2022,41,176911532,
2022,1,176911698,
2022,31,194823723,
2022,41,176911742,
2022,3,176911823,
2022,31,194823766,
2022,21,176911584,
2022,38,194823830,
2022,41,176911664,
2022,21,194823748,
2022,21,194823857,
2022,42,194823916,
2022,42,194823943,
2022,42,194824053,
2022,38,194824247,
2022,41,194824604,
2022,32,194824287,
2022,3,194824526,
2022,3,194824721,
2022,1,194824219,
2022,3,194824262,
2022,3,194824266,
2022,41,194824360,
2022,1,194824325,
2022,32,194824417,
2022,41,194824378,
2022,39,194824704,
2022,42,194824545,
2022,38,194824695,
2022,3,194824570,
2022,36,194824570,
2022,3,194824779,
2022,41,194824633,
2022,21,194824781,
2022,41,194825236,
2022,41,194824550,
2022,1,201391159,
2022,1,194824612,
2022,38,194824746,
2022,39,194824650,
2022,3,194824735,
2022,41,183305248,
2022,41,194825001,
2022,3,194825242,
2022,41,194825344,
2022,1,194825449,
2022,1,194824797,
2022,1,194824798,
2022,41,194825209,
2022,42,194825306,
2022,31,183305284,
2022,42,194825057,
2022,3,194825167,
2022,38,194825279,
2022,41,194825046,
2022,3,194825155,
2022,41,194825155,
2022,41,194825087,
2022,3,178686313,
2022,41,178686345,
2022,41,178686396,
2022,31,194825288,
2022,41,178686551,
2022,31,194825185,
2022,38,178686342,
2022,41,194825342,
2022,41,178686511,
2022,41,194825489,
2022,41,178686473,
2022,21,194825792,
2022,41,194825173,
2022,41,178686661,
2022,3,178686721,
2022,41,183278532,
2022,41,194825367,
2022,42,183278582,
2022,3,194825517,
2022,41,183278650,
2022,41,194825373,
2022,38,183278353,
2022,41,183278470,
2022,9,194825454,
2022,41,183278525,
2022,5,183278555,
2022,41,183278581,
2022,41,183278600,
2022,38,183278671,
2022,41,183278653,
2022,3,183278795,
2022,32,194825454,
2022,42,194825766,
2022,42,194825329,
2022,41,194825494,
2022,38,183278769,
2022,38,183278770,
2022,1,194825184,
2022,38,183278827,
2022,41,183278765,
2022,41,194825246,
2022,41,194825376,
2022,41,183278813,
2022,41,183278836,
2022,41,194825552,
2022,1,183279077,
2022,1,183279078,
2022,41,194825384,
2022,3,183278699,
2022,41,194825752,
2022,38,183278899,
2022,3,183278939,
2022,37,194825752,
2022,41,194825835,
2022,3,194825338,
2022,41,194825338,
2022,41,194825859,
2022,3,183278777,
2022,41,194825336,
2022,41,183278925,
2022,41,194825447,
2022,32,183278750,
2022,41,194825561,
2022,42,183278924,
2022,3,183279146,
2022,42,183278792,
2022,41,183278821,
2022,37,183278821,
2022,42,194825785,
2022,3,194825612,
2022,1,183278893,
2022,42,183278922,
2022,41,183278972,
2022,41,183279057,
2022,42,183279145,
2022,3,183279069,
2022,41,194825823,
2022,31,183279082,
2022,41,183279082,
2022,38,194826270,
2022,41,183278985,
2022,42,185007621,
2022,42,185007656,
2022,38,185007868,
2022,41,194825642,
2022,38,185007900,
2022,38,194825753,
2022,21,185007931,
2022,41,194825857,
2022,31,194825939,
2022,41,185007794,
2022,42,185007833,
2022,41,194825939,
2022,39,194826096,
2022,3,185007702,
2022,5,185007702,
2022,41,194825828,
2022,3,185007964,
2022,3,185007965,
2022,39,194826594,
2022,31,185007802,
2022,42,185007844,
2022,39,194826131,
2022,41,185007884,
2022,39,194826251,
2022,1,194825940,
2022,41,194826119,
2022,3,185008011,
2022,41,194826120,
2022,3,194826700,
2022,41,194826098,
2022,3,194825907,
2022,2,185008066,
2022,3,185008067,
2022,41,185008067,
2022,41,194825895,
2022,42,185008096,
2022,41,185008113,
2022,3,194826102,
2022,38,186813077,
2022,39,194826429,
2022,3,186813130,
2022,41,186813131,
2022,38,186813148,
2022,3,185034104,
2022,3,186813228,
2022,1,194826352,
2022,41,186813109,
2022,3,186813123,
2022,1,194826353,
2022,21,194825979,
2022,38,186813139,
2022,38,186813209,
2022,41,194826165,
2022,38,186813272,
2022,41,186813374,
2022,41,194826385,
2022,21,185034243,
2022,38,186813094,
2022,21,185034245,
2022,31,185034281,
2022,42,186813115,
2022,41,194826217,
2022,39,194826558,
2022,41,194826484,
2022,41,188544231,
2022,41,194826626,
2022,41,185034251,
2022,3,188544427,
2022,38,188544265,
2022,41,194826269,
2022,42,188544413,
2022,39,188544525,
2022,41,185034411,
2022,21,188544273,
2022,38,188544273,
2022,41,188544316,
2022,41,188544317,
2022,41,188544360,
2022,38,188544355,
2022,41,194826520,
2022,1,188544410,
2022,41,188544442,
2022,1,188544485,
2022,41,194826330,
2022,41,188544581,
2022,32,185034401,
2022,3,194826653,
2022,3,188544706,
2022,3,194826419,
2022,41,189724550,
2022,41,189724583,
2022,21,194826945,
2022,38,189724709,
2022,41,189724796,
2022,1,194826480,
2022,41,201409319,
2022,42,194826646,
2022,3,194826715,
2022,42,189724834,
2022,41,194826836,
2022,39,194826951,
2022,41,189724674,
2022,41,194826676,
2022,41,194826790,
2022,3,194826926,
2022,3,194826927,
2022,3,189724841,
2022,41,194827033,
2022,41,194826623,
2022,41,189724904,
2022,41,189724972,
2022,39,194826744,
2022,32,194826870,
2022,3,194826873,
2022,38,194826620,
2022,41,194826834,
2022,3,194826786,
2022,41,194826916,
2022,38,194826810,
2022,1,194827156,
2022,41,194826978,
2022,42,194827198,
2022,38,194827014,
2022,42,194827031,
2022,41,194827184,
2022,39,194827353,
2022,41,194827255,
2022,41,194827231,
2022,41,194827357,
2022,41,194827647,
2022,41,185034927,
2022,41,194827446,
2022,41,189725001,
2022,41,194827489,
2022,41,190931958,
2022,3,190932052,
2022,38,194827513,
2022,3,190932007,
2022,7,190932019,
2022,3,190932048,
2022,41,194827928,
2022,42,190932126,
2022,41,190932151,
2022,41,194827736,
2022,41,190931985,
2022,38,190931985,
2022,38,190931988,
2022,41,190932009,
2022,42,197573643,
2022,21,194828357,
2022,41,194828655,
2022,41,194827957,
2022,41,190932227,
2022,41,194827459,
2022,1,194842135,
2022,3,194827571,
2022,41,194842145,
2022,41,194827780,
2022,41,194828737,
2022,41,194842143,
2022,41,194827503,
2022,41,194842170,
2022,41,194842175,
2022,41,194827691,
2022,3,194828167,
2022,3,194842187,
2022,5,194842187,
2022,3,194842191,
2022,41,194827430,
2022,38,194827462,
2022,41,194842225,
2022,3,194828395,
2022,41,194842203,
2022,3,194828432,
2022,41,194842393,
2022,3,194828434,
2022,32,194842401,
2022,41,194827535,
2022,41,194842410,
2022,41,194827562,
2022,3,194842443,
2022,41,194827607,
2022,1,194842573,
2022,37,194827607,
2022,41,194827657,
2022,41,194828217,
2022,31,194842282,
2022,41,194842282,
2022,3,194827840,
2022,3,194828330,
2022,42,201409329,
2022,38,194842390,
2022,41,194827677,
2022,38,194827862,
2022,41,194827937,
2022,3,194842340,
2022,21,194827644,
2022,38,197582161,
2022,3,194828052,
2022,41,194827882,
2022,3,197582199,
2022,41,194828305,
2022,41,194827698,
2022,21,197582094,
2022,1,194827765,
2022,5,197582137,
2022,3,194827766,
2022,38,194828793,
2022,38,197582232,
2022,38,194828193,
2022,41,194828338,
2022,31,194828712,
2022,41,194828082,
2022,21,194828171,
2022,41,194828324,
2022,41,194828361,
2022,41,194828092,
2022,37,194828518,
2022,41,194828622,
2022,41,194828309,
2022,42,201391067,
2022,3,197573677,
2022,39,194828809,
2022,5,194828416,
2022,41,194828799,
2022,1,194828057,
2022,3,194828176,
2022,41,194828440,
2022,39,194828142,
2022,42,194828182,
2022,31,194828379,
2022,3,194828454,
2022,38,194828786,
2022,39,194828961,
2022,31,194828404,
2022,3,194828569,
2022,41,194828535,
2022,41,194828718,
2022,41,194828592,
2022,39,194828787,
2022,41,194828965,
2022,41,194828871,
2022,3,194828724,
2022,38,194828679,
2022,41,194828755,
2022,32,194828963,
2022,41,194828856,
2022,38,194828966,
2022,3,194828874,
2022,41,194828983,
2022,41,194828951,
2022,3,194829018,
2022,41,194829018,
2022,41,194828908,
2022,1,194828969,
2022,41,194829200,
2022,3,194828941,
2022,3,194828942,
2022,41,185035542,
2022,38,194829052,
2022,41,185035445,
2022,38,185035416,
2022,42,194829291,
2022,41,194829292,
2022,37,194829184,
2022,41,194829190,
2022,3,185035582,
2022,3,185035962,
2022,31,194829519,
2022,41,194829799,
2022,41,194829493,
2022,39,194829844,
2022,41,194829580,
2022,41,185036014,
2022,41,194829915,
2022,32,194829742,
2022,41,194829836,
2022,31,194829586,
2022,38,185035943,
2022,3,194829879,
2022,42,185035977,
2022,41,194829654,
2022,41,194829822,
2022,3,194829840,
2022,41,194830298,
2022,41,194829699,
2022,3,194830088,
2022,41,194830042,
2022,38,194830257,
2022,41,194830162,
2022,42,194830228,
2022,38,194830296,
2022,1,194830045,
2022,41,194830156,
2022,41,185036421,
2022,41,194830202,
2022,31,194830346,
2022,42,194830449,
2022,39,194830542,
2022,42,194830420,
2022,41,194830272,
2022,3,178720241,
2022,38,194830448,
2022,41,194830650,
2022,3,194830613,
2022,3,176937210,
2022,3,194830522,
2022,41,194830609,
2022,7,194831371,
2022,7,194831372,
2022,38,194830370,
2022,41,197573790,
2022,41,176937565,
2022,38,176937565,
2022,5,194830508,
2022,41,178720275,
2022,3,178720305,
2022,3,194830617,
2022,3,178720383,
2022,38,194830949,
2022,41,178720257,
2022,41,194830951,
2022,41,183341761,
2022,41,183341628,
2022,41,183341656,
2022,41,183341672,
2022,1,194831388,
2022,42,194830615,
2022,3,194831444,
2022,41,183341786,
2022,41,183341736,
2022,41,183341776,
2022,41,194831460,
2022,3,194831461,
2022,41,194831462,
2022,41,194831545,
2022,41,186847857,
2022,41,194830633,
2022,41,186847964,
2022,3,194831256,
2022,38,186848035,
2022,3,194831257,
2022,1,194831517,
2022,41,194830520,
2022,41,194831311,
2022,41,186847811,
2022,41,186848015,
2022,41,186848065,
2022,38,194830944,
2022,38,194831634,
2022,38,194830649,
2022,5,194831250,
2022,21,194831478,
2022,41,194830692,
2022,42,194830882,
2022,3,194831589,
2022,3,194831592,
2022,41,194831633,
2022,41,194830761,
2022,39,194830837,
2022,38,194831501,
2022,41,194830798,
2022,21,194830950,
2022,32,194830836,
2022,41,194830955,
2022,32,194831516,
2022,41,194831642,
2022,38,194831707,
2022,41,194831194,
2022,41,194831180,
2022,41,194831588,
2022,3,194831061,
2022,38,194831044,
2022,39,194830977,
2022,41,194830971,
2022,1,194831321,
2022,41,194831384,
2022,41,194831613,
2022,3,194831168,
2022,41,194831525,
2022,42,194831666,
2022,38,194831104,
2022,31,194831191,
2022,41,194831191,
2022,38,194831191,
2022,21,194831477,
2022,41,194831477,
2022,38,194831465,
2022,41,194831229,
2022,38,194831263,
2022,3,194831543,
2022,39,194831515,
2022,41,194831624,
2022,32,194831350,
2022,41,194831436,
2022,41,194831425,
2022,31,194831625,
2022,21,194831423,
2022,41,185037127,
2022,39,194831647,
2022,41,194831784,
2022,42,194831858,
2022,42,194831846,
2022,41,194832106,
2022,42,194832118,
2022,3,186848082,
2022,39,194832047,
2022,3,186847926,
2022,3,186848137,
2022,39,194832192,
2022,41,186848165,
2022,38,194832519,
2022,41,186848188,
2022,41,194831878,
2022,3,186848301,
2022,38,194832411,
2022,1,194832272,
2022,41,194832314,
2022,41,188579663,
2022,41,188579511,
2022,31,188579548,
2022,37,194832314,
2022,31,194832103,
2022,41,194832339,
2022,3,189746295,
2022,5,189746295,
2022,41,194832526,
2022,39,194832216,
2022,41,189746477,
2022,42,194832309,
2022,41,190955568,
2022,3,194832412,
2022,3,190955579,
2022,3,190955612,
2022,41,190955655,
2022,41,194832412,
2022,38,194832665,
2022,41,194832588,
2022,41,194894978,
2022,41,194894982,
2022,41,194894992,
2022,41,194832842,
2022,21,194895010,
2022,41,194895011,
2022,3,194832848,
2022,41,194895018,
2022,41,194832962,
2022,3,194832773,
2022,41,194895068,
2022,41,194832592,
2022,3,194895095,
2022,41,194895095,
2022,3,194895131,
2022,41,194895131,
2022,41,194832661,
2022,21,194833104,
2022,41,194832664,
2022,41,194832980,
2022,38,194833060,
2022,41,194833136,
2022,39,194832881,
2022,38,194832949,
2022,42,194833220,
2022,41,194832871,
2022,41,197573749,
2022,3,183341686,
2022,41,186848257,
2022,42,194833109,
2022,41,198549464,
2022,1,194833115,
2022,4,194833325,
2022,41,194833106,
2022,3,194833162,
2022,41,194833364,
2022,41,194833208,
2022,39,194833137,
2022,3,194833199,
2022,41,194833091,
2022,42,194834892,
2022,1,194834803,
2022,41,194835019,
2022,41,194833992,
2022,41,197573653,
2022,41,194834592,
2022,41,194833439,
2022,41,194833651,
2022,21,194834260,
2022,5,194834687,
2022,42,194834812,
2022,41,194833505,
2022,41,194835139,
2022,3,194833666,
2022,41,194834804,
2022,3,194834657,
2022,41,194833784,
2022,21,194833899,
2022,41,194833978,
2022,42,194833973,
2022,41,194834717,
2022,3,194834063,
2022,38,194834910,
2022,41,194833828,
2022,41,194834669,
2022,1,194834094,
2022,5,194834507,
2022,41,194834745,
2022,39,194834038,
2022,41,194834378,
2022,3,194834932,
2022,41,194834680,
2022,3,194834170,
2022,42,194834857,
2022,41,194834295,
2022,3,194834849,
2022,41,194834314,
2022,3,194834566,
2022,1,194834728,
2022,41,194834894,
2022,9,194834264,
2022,41,194834488,
2022,41,194834474,
2022,21,194834335,
2022,41,194834684,
2022,5,194834317,
2022,7,194834317,
2022,39,194834305,
2022,3,194834461,
2022,3,194834656,
2022,41,185038222,
2022,3,194834575,
2022,41,185038139,
2022,41,194834569,
2022,41,194835041,
2022,31,194834606,
2022,3,194834692,
2022,41,194835059,
2022,39,194834678,
2022,21,194834739,
2022,3,194835172,
2022,5,194835172,
2022,41,185038383,
2022,1,186837679,
2022,3,186837679,
2022,3,194835362,
2022,41,186837484,
2022,21,188572998,
2022,41,188573008,
2022,39,190950079,
2022,41,190950169,
2022,21,194835705,
2022,21,197599076,
2022,3,194835006,
2022,21,194835239,
2022,41,185038711,
2022,42,194835742,
2022,41,194835376,
2022,41,194835140,
2022,21,194835322,
2022,41,194835741,
2022,41,194835303,
2022,31,185038830,
2022,39,185038628,
2022,41,185038690,
2022,41,185038732,
2022,41,185038681,
2022,39,185038955,
2022,39,194836149,
2022,38,185039036,
2022,41,185039086,
2022,38,185039117,
2022,41,185039127,
2022,3,185039244,
2022,3,185039300,
2022,41,185039340,
2022,32,185039435,
2022,3,185039268,
2022,3,185039399,
2022,42,189713578,
2022,42,194835829,
2022,3,185039515,
2022,41,203032613,
2022,42,203032614,
2022,39,194835160,
2022,3,189713546,
2022,3,185039317,
2022,31,194835188,
2022,3,194835226,
2022,41,194836230,
2022,42,203032663,
2022,3,194835274,
2022,41,186796373,
2022,41,186796407,
2022,41,194835297,
2022,3,185039823,
2022,4,194804143,
2022,3,185039840,
2022,5,185039934,
2022,3,185039716,
2022,4,190915973,
2022,41,190915987,
2022,1,185039778,
2022,41,194804172,
2022,38,194804172,
2022,21,185039817,
2022,41,194804192,
2022,38,194804192,
2022,41,185039837,
2022,1,194835320,
2022,2,194804057,
2022,1,194835321,
2022,3,185040010,
2022,38,197569969,
2022,3,185040029,
2022,41,197569811,
2022,1,185040064,
2022,1,197569819,
2022,41,185040124,
2022,3,185039785,
2022,21,185039921,
2022,41,185040111,
2022,41,185040227,
2022,39,185040045,
2022,21,185040078,
2022,3,185040469,
2022,1,185040070,
2022,1,185040307,
2022,31,185040129,
2022,41,185040165,
2022,41,185040197,
2022,3,194835340,
2022,41,185040321,
2022,3,185040368,
2022,42,185040074,
2022,38,185040318,
2022,21,185040279,
2022,41,185040466,
2022,37,185040497,
2022,39,185040839,
2022,38,185040869,
2022,41,185040950,
2022,38,185040420,
2022,41,185040475,
2022,38,185040540,
2022,41,185040499,
2022,41,185040693,
2022,32,185040787,
2022,3,194835341,
2022,41,185040604,
2022,41,185040675,
2022,41,185040705,
2022,41,185040813,
2022,41,185040521,
2022,41,185040586,
2022,42,185040858,
2022,41,185040859,
2022,38,185040631,
2022,39,185040706,
2022,21,185040779,
2022,31,185040796,
2022,41,185040818,
2022,21,185040843,
2022,1,194835343,
2022,3,194835343,
2022,5,194835343,
2022,3,185040923,
2022,41,194835368,
2022,41,194835369,
2022,39,185040798,
2022,41,194835375,
2022,42,188533153,
2022,42,194835400,
2022,39,194835402,
2022,42,189713574,
2022,42,194835498,
2022,41,194835521,
2022,3,194835464,
2022,41,185040949,
2022,41,194835826,
2022,4,194835832,
2022,3,194835835,
2022,41,185040844,
2022,3,194835496,
2022,39,185040964,
2022,41,185041184,
2022,3,185040960,
2022,38,185040989,
2022,3,185040951,
2022,21,185041034,
2022,41,185041034,
2022,21,185041091,
2022,41,185041108,
2022,3,178679402,
2022,1,185041143,
2022,3,185041197,
2022,1,185041221,
2022,41,178679235,
2022,3,185041279,
2022,41,178679278,
2022,5,185041279,
2022,7,185041279,
2022,41,185041013,
2022,41,183257190,
2022,41,185041031,
2022,3,183256999,
2022,41,185041151,
2022,41,183257033,
2022,37,183257090,
2022,41,185041185,
2022,41,185041022,
2022,21,185041095,
2022,41,185045940,
2022,41,185045979,
2022,41,185046128,
2022,21,185041179,
2022,3,188536103,
2022,38,185041231,
2022,3,185041149,
2022,36,188536121,
2022,41,185041181,
2022,1,188533199,
2022,41,188536029,
2022,38,197575061,
2022,41,188536060,
2022,37,188536060,
2022,38,188536060,
2022,1,188533200,
2022,41,185041243,
2022,41,190924964,
2022,39,185041363,
2022,3,185041110,
2022,41,190924990,
2022,3,185041429,
2022,41,185041164,
2022,41,190925076,
2022,41,190925101,
2022,41,190924885,
2022,21,185041320,
2022,1,190924902,
2022,3,185041148,
2022,38,185041284,
2022,41,194822656,
2022,38,185041208,
2022,41,185041239,
2022,4,185041771,
2022,41,197575025,
2022,41,197575392,
2022,38,197575053,
2022,21,185041771,
2022,38,185041771,
2022,41,185041307,
2022,1,185041438,
2022,31,185041295,
2022,41,185041295,
2022,41,185041296,
2022,41,185041433,
2022,41,185041434,
2022,42,185041298,
2022,41,185041360,
2022,3,185041416,
2022,41,185041515,
2022,39,185041564,
2022,38,185041647,
2022,1,185041671,
2022,42,194835831,
2022,3,185041556,
2022,1,185041589,
2022,5,185041589,
2022,1,185041591,
2022,5,185041591,
2022,38,185041443,
2022,1,185041496,
2022,21,185041496,
2022,38,185041539,
2022,38,185041621,
2022,41,185041649,
2022,3,185041683,
2022,41,185041777,
2022,41,185041537,
2022,41,185041586,
2022,1,185041499,
2022,3,185041512,
2022,41,194835602,
2022,41,185041632,
2022,41,185041658,
2022,41,185041711,
2022,41,185041787,
2022,42,185041569,
2022,21,185041721,
2022,41,185041785,
2022,41,185041954,
2022,41,185041722,
2022,39,185041748,
2022,41,185041790,
2022,42,194835614,
2022,3,194835627,
2022,3,194835645,
2022,42,194835658,
2022,41,194835665,
2022,3,194835694,
2022,3,194835701,
2022,3,194835714,
2022,39,186800135,
2022,32,194835724,
2022,32,194835688,
2022,3,186800203,
2022,41,186800044,
2022,42,194835710,
2022,41,186800148,
2022,3,186800190,
2022,41,186800213,
2022,3,186800233,
2022,3,186800038,
2022,41,186800093,
2022,1,194835905,
2022,39,186800155,
2022,21,186800196,
2022,37,186800196,
2022,3,186800218,
2022,41,186800232,
2022,3,186800029,
2022,21,186800029,
2022,41,186800258,
2022,41,186800307,
2022,41,186800324,
2022,41,186800344,
2022,3,186800379,
2022,41,186800244,
2022,1,186800398,
2022,1,186800399,
2022,38,186800477,
2022,41,186800377,
2022,42,186800450,
2022,41,186800512,
2022,41,186800626,
2022,3,186800310,
2022,41,186800289,
2022,37,186800289,
2022,31,186800319,
2022,41,186800319,
2022,41,186800629,
2022,5,197583586,
2022,42,186800751,
2022,38,194835750,
2022,41,186800537,
2022,3,186800757,
2022,38,188546579,
2022,41,186800816,
2022,3,194835808,
2022,3,186800781,
2022,32,194835801,
2022,3,194835830,
2022,41,186800677,
2022,5,194835844,
2022,1,186800789,
2022,39,186800790,
2022,39,194835851,
2022,41,186801185,
2022,3,186800898,
2022,41,186801015,
2022,41,186801142,
2022,41,186800975,
2022,21,186800995,
2022,42,194835906,
2022,3,194836014,
2022,3,194836094,
2022,39,194835987,
2022,3,194836022,
2022,38,194836305,
2022,41,201391092,
2022,3,194836489,
2022,1,194836250,
2022,39,201391100,
2022,38,194836398,
2022,21,194836431,
2022,38,194836633,
2022,3,194836634,
2022,3,194836512,
2022,3,194836571,
2022,1,194836719,
2022,41,194836981,
2022,41,194836415,
2022,3,194836467,
2022,41,194837053,
2022,3,194836422,
2022,3,194836475,
2022,3,194836547,
2022,32,194836547,
2022,36,194836547,
2022,39,194836576,
2022,41,194836592,
2022,38,194836556,
2022,41,194836732,
2022,38,194836779,
2022,5,194836816,
2022,3,194837102,
2022,41,194837139,
2022,41,194836843,
2022,41,194836886,
2022,38,194836909,
2022,21,194836975,
2022,3,194836951,
2022,3,194836963,
2022,21,194837164,
2022,39,194837192,
2022,41,194837280,
2022,3,194837328,
2022,41,194837514,
2022,41,194837512,
2022,3,194837374,
2022,41,194838251,
2022,38,194838359,
2022,31,194837587,
2022,41,194837588,
2022,38,194837562,
2022,41,194837618,
2022,41,194837584,
2022,31,194837641,
2022,41,194837495,
2022,21,194837627,
2022,41,194837825,
2022,41,194838065,
2022,1,194838118,
2022,38,194837864,
2022,41,194837913,
2022,3,194837974,
2022,5,194837974,
2022,3,194837996,
2022,3,194837939,
2022,39,194837967,
2022,3,194838120,
2022,41,194838744,
2022,3,194838840,
2022,42,194838227,
2022,38,194838218,
2022,41,194838253,
2022,3,194838291,
2022,3,194838327,
2022,38,194838353,
2022,41,194838409,
2022,41,194838455,
2022,41,194839395,
2022,42,194839157,
2022,41,194838611,
2022,3,194838793,
2022,1,188533352,
2022,39,194838581,
2022,41,194838623,
2022,41,194839179,
2022,32,194838697,
2022,7,194838769,
2022,41,194838949,
2022,41,194839205,
2022,41,194839175,
2022,41,194839223,
2022,41,194839309,
2022,31,194839311,
2022,41,194838805,
2022,38,194838879,
2022,38,194839140,
2022,3,194839163,
2022,1,194839058,
2022,38,194839067,
2022,3,194839358,
2022,42,194839334,
2022,3,194839162,
2022,41,194839187,
2022,41,194839329,
2022,38,194839488,
2022,41,194839560,
2022,41,194839418,
2022,5,194839344,
2022,3,194839356,
2022,41,194839382,
2022,3,194839376,
2022,3,194839404,
2022,3,194839406,
2022,41,194839388,
2022,41,194839413,
2022,3,194839641,
2022,41,194840322,
2022,32,194839573,
2022,3,194839510,
2022,3,194839593,
2022,3,194839594,
2022,41,194839691,
2022,32,194839725,
2022,32,194839612,
2022,3,194839760,
2022,38,194839879,
2022,3,194839792,
2022,41,194839872,
2022,41,194841768,
2022,41,194841797,
2022,41,194839821,
2022,3,194839861,
2022,21,194840316,
2022,41,194840333,
2022,38,194839901,
2022,41,194839922,
2022,41,194839943,
2022,41,194840062,
2022,41,194840027,
2022,41,194840004,
2022,41,194840630,
2022,38,194840097,
2022,3,194840153,
2022,1,194840234,
2022,1,194840235,
2022,3,194840284,
2022,3,194840318,
2022,42,194840226,
2022,31,188534300,
2022,41,194840490,
2022,41,194840515,
2022,41,194840531,
2022,38,194840381,
2022,41,194840325,
2022,41,194840340,
2022,38,194840453,
2022,41,194840527,
2022,41,194840539,
2022,38,194840532,
2022,38,194840550,
