data_year,victim_id,injury_id
2022,172466258,6
2022,187066788,5
2022,172466262,5
2022,170694047,5
2022,170693999,5
2022,170693870,5
2022,170693892,4
2022,172466291,5
2022,172466337,5
2022,172466338,5
2022,172466382,5
2022,172466464,5
2022,174191286,4
2022,172466500,4
2022,172466531,4
2022,172466465,5
2022,174191073,5
2022,172466569,4
2022,172466319,5
2022,172466414,5
2022,172466456,5
2022,172466359,5
2022,172466360,4
2022,174191161,4
2022,174190978,4
2022,174190979,4
2022,174190980,4
2022,172466401,5
2022,174191042,4
2022,172466434,4
2022,174191057,4
2022,188651319,4
2022,174191162,4
2022,174191174,5
2022,183205792,4
2022,187012227,5
2022,174191090,4
2022,174191221,5
2022,176574017,4
2022,174191306,4
2022,174191237,4
2022,174191134,5
2022,174191175,5
2022,174191188,5
2022,174191189,5
2022,184161829,5
2022,175377256,4
2022,175377321,4
2022,174191164,4
2022,174191534,4
2022,174191694,5
2022,174191798,5
2022,174191799,5
2022,174191279,5
2022,175377351,5
2022,180449588,5
2022,175377303,4
2022,187066619,5
2022,187066634,5
2022,187066648,4
2022,174191305,5
2022,175377343,5
2022,175377350,5
2022,175377278,4
2022,175377385,5
2022,176574144,4
2022,175377445,5
2022,175377446,5
2022,175377465,5
2022,175377539,4
2022,175377329,5
2022,175377328,5
2022,175377355,5
2022,175377374,5
2022,175377375,5
2022,175377447,5
2022,176574038,5
2022,187066809,4
2022,175377434,5
2022,175377435,5
2022,175377436,5
2022,175377437,5
2022,176574151,4
2022,187066806,4
2022,187066839,5
2022,187066719,4
2022,180449610,3
2022,180449621,5
2022,176574161,5
2022,176574162,5
2022,176574204,4
2022,176574142,4
2022,180449635,5
2022,176574230,4
2022,176574187,5
2022,176574188,4
2022,176574201,5
2022,176574255,4
2022,176574259,4
2022,176574291,3
2022,176574299,5
2022,176574330,5
2022,184161854,4
2022,187011860,5
2022,183205679,6
2022,183205681,5
2022,183205682,5
2022,183205683,5
2022,183205684,5
2022,183205685,5
2022,183205687,5
2022,176574300,5
2022,180449750,5
2022,176574318,5
2022,180449785,5
2022,180449851,4
2022,180449632,5
2022,180449626,5
2022,180449631,4
2022,180449638,5
2022,180449639,5
2022,180449640,5
2022,180449641,5
2022,180449655,5
2022,180449667,5
2022,180449671,5
2022,180449717,5
2022,180449643,5
2022,180449677,5
2022,180449678,5
2022,180449679,5
2022,180449680,5
2022,180449681,5
2022,180449682,5
2022,180449683,5
2022,180449684,5
2022,180449685,5
2022,180449690,5
2022,180449708,5
2022,180449709,5
2022,180449710,5
2022,180449711,5
2022,180449712,5
2022,180449713,5
2022,180449714,5
2022,180449715,5
2022,180449716,5
2022,180449734,4
2022,180449801,4
2022,180449838,5
2022,180449693,4
2022,180449764,5
2022,180449767,5
2022,180449799,4
2022,180449881,4
2022,180449703,5
2022,180449728,5
2022,180449874,5
2022,180449720,5
2022,180449813,4
2022,187012153,5
2022,187066725,5
2022,187066726,5
2022,187012154,5
2022,180449752,4
2022,180449779,4
2022,187066819,5
2022,180449840,5
2022,187066737,4
2022,187067091,4
2022,180449889,5
2022,180449925,4
2022,180449819,4
2022,180449892,4
2022,187011757,5
2022,187066789,4
2022,187066943,5
2022,187066919,5
2022,187066920,5
2022,187066921,5
2022,187011758,5
2022,180449857,4
2022,180449896,5
2022,180449849,5
2022,180449870,5
2022,184161912,4
2022,187011770,5
2022,187011771,5
2022,183205816,5
2022,183205774,4
2022,187066877,5
2022,187012224,5
2022,187066892,5
2022,187012225,5
2022,183205696,4
2022,187067055,5
2022,183205698,5
2022,183205746,5
2022,183205747,5
2022,183205764,5
2022,187011851,4
2022,183205742,5
2022,183205815,4
2022,183205723,4
2022,184161849,5
2022,188651591,5
2022,188651592,5
2022,172501536,5
2022,164427215,5
2022,187067176,4
2022,187066813,5
2022,187066815,5
2022,187066994,4
2022,187066881,5
2022,187066882,5
2022,168963741,5
2022,168963778,4
2022,187067670,4
2022,188690566,5
2022,168963917,4
2022,168963918,4
2022,168964041,4
2022,183220666,4
2022,168963999,5
2022,168964000,5
2022,168964031,5
2022,168964032,5
2022,168964033,5
2022,168964034,5
2022,168964096,5
2022,168964097,5
2022,168963923,5
2022,168963947,5
2022,168964016,5
2022,168964133,4
2022,168963964,5
2022,187067128,5
2022,187067129,5
2022,168964017,5
2022,168964066,4
2022,168964115,5
2022,168964135,5
2022,168964136,5
2022,187066980,5
2022,168964166,5
2022,168964167,5
2022,168964132,4
2022,168964185,5
2022,168964186,5
2022,168964319,5
2022,168964320,4
2022,168964364,4
2022,168964344,5
2022,168964546,5
2022,168964361,5
2022,168964356,4
2022,168964628,5
2022,168964652,5
2022,170682171,5
2022,168964596,5
2022,188690745,5
2022,168965018,5
2022,187066985,5
2022,168964919,4
2022,168964920,5
2022,168964909,5
2022,168964800,4
2022,168964836,5
2022,168964837,5
2022,168964868,4
2022,168964902,5
2022,168964962,5
2022,187067107,4
2022,168965054,5
2022,168964898,4
2022,188690662,5
2022,172482805,4
2022,187067000,5
2022,183220443,4
2022,168964999,5
2022,168965123,4
2022,187067006,5
2022,168965217,5
2022,168965044,4
2022,187067162,4
2022,168965209,5
2022,168965149,4
2022,170682301,5
2022,170682176,5
2022,168965284,5
2022,168965143,4
2022,168965376,4
2022,168965394,4
2022,187067142,5
2022,168965164,5
2022,170682219,5
2022,168965359,5
2022,188690677,3
2022,168965509,4
2022,168965430,4
2022,168965431,4
2022,168965561,5
2022,168965346,4
2022,168965408,5
2022,168965687,5
2022,168965688,5
2022,168965736,5
2022,168965440,4
2022,168965462,4
2022,168965825,4
2022,168965671,4
2022,187067087,4
2022,168965698,4
2022,168965812,4
2022,168965863,2
2022,170682357,5
2022,187067170,5
2022,168965749,5
2022,168965840,4
2022,168965895,5
2022,168965896,5
2022,168965897,5
2022,168965931,5
2022,168965985,5
2022,168965971,4
2022,168965873,4
2022,168966143,4
2022,168965978,5
2022,168966018,4
2022,168966086,5
2022,168966137,5
2022,168966196,5
2022,168966254,4
2022,168966238,5
2022,183220497,5
2022,183220530,5
2022,168966044,4
2022,168966078,5
2022,168966330,4
2022,168966440,4
2022,168966475,5
2022,183220581,5
2022,187067482,5
2022,168966308,4
2022,168966309,3
2022,168966310,5
2022,168966311,4
2022,183220531,5
2022,168966362,5
2022,168966331,5
2022,168966582,5
2022,187067269,5
2022,168966653,5
2022,187067385,5
2022,168966498,5
2022,168966631,5
2022,170682701,5
2022,170682702,5
2022,168966479,4
2022,168966480,4
2022,168966481,4
2022,187067319,5
2022,168966551,5
2022,168966654,2
2022,168966655,5
2022,168966656,5
2022,168966724,5
2022,168966424,5
2022,168966425,5
2022,168966471,5
2022,168966683,4
2022,168966634,5
2022,168966635,5
2022,187067651,5
2022,187067441,5
2022,168966770,5
2022,187067743,5
2022,168966824,5
2022,168966846,5
2022,168967073,4
2022,168966982,5
2022,164427080,4
2022,187067648,5
2022,168967081,5
2022,168967072,5
2022,168967264,4
2022,168967140,6
2022,170682450,5
2022,168967070,5
2022,168967071,5
2022,168967159,4
2022,168967317,5
2022,168967205,5
2022,187067809,5
2022,168967054,4
2022,168967276,5
2022,187068458,5
2022,187067768,4
2022,187067769,5
2022,168967389,5
2022,187067792,4
2022,187067804,5
2022,187067837,5
2022,188690742,5
2022,187067844,5
2022,187068013,4
2022,187067862,5
2022,187067863,4
2022,187067941,4
2022,187067942,5
2022,187068335,4
2022,187068343,5
2022,162645032,5
2022,162645108,5
2022,187068214,4
2022,187068221,2
2022,187068222,5
2022,188690949,4
2022,187068143,5
2022,187068144,5
2022,187068233,5
2022,188691047,4
2022,187068487,5
2022,187068882,5
2022,187068471,5
2022,187068540,5
2022,187068747,5
2022,162645145,5
2022,164427181,4
2022,164427198,4
2022,164427244,4
2022,164427074,3
2022,168987754,5
2022,170703606,5
2022,172501731,5
2022,172501788,5
2022,168987840,4
2022,187068787,5
2022,187068688,4
2022,187068775,5
2022,187068575,5
2022,187068561,5
2022,168987873,4
2022,168987874,4
2022,168987940,5
2022,187068742,5
2022,187068743,5
2022,187068622,5
2022,187068623,5
2022,187068762,5
2022,187068789,4
2022,187069376,5
2022,187068822,5
2022,187069206,5
2022,187068849,4
2022,187068909,5
2022,187069125,5
2022,187069276,5
2022,187069277,5
2022,187069137,5
2022,170703737,5
2022,172501729,5
2022,172501865,5
2022,172501909,5
2022,168987858,5
2022,168987917,5
2022,168987772,5
2022,168987773,5
2022,168987828,5
2022,168987912,3
2022,187068985,4
2022,187069268,5
2022,170683338,5
2022,168988014,5
2022,168988015,4
2022,168988039,4
2022,168988070,4
2022,170703783,5
2022,175404767,4
2022,168988167,4
2022,168988168,5
2022,168987997,4
2022,168988060,4
2022,168988211,5
2022,168988075,4
2022,168988076,4
2022,176608056,4
2022,176607936,5
2022,187069258,5
2022,170683196,4
2022,170683197,5
2022,170683198,5
2022,170683232,5
2022,170683233,5
2022,170683311,5
2022,170683483,5
2022,170683255,4
2022,170683346,5
2022,176607956,4
2022,168988142,4
2022,168988229,4
2022,168988271,5
2022,168988309,5
2022,168988310,4
2022,168988145,4
2022,170703722,5
2022,168988259,4
2022,170703761,5
2022,170704096,4
2022,170704138,4
2022,170704184,5
2022,175404799,5
2022,170704271,5
2022,170704361,4
2022,170704363,4
2022,180521900,4
2022,170704288,5
2022,170704442,4
2022,170704489,5
2022,170704302,5
2022,170704351,5
2022,170704353,5
2022,170704321,4
2022,184176731,5
2022,170683409,4
2022,170683445,5
2022,170683446,5
2022,170683449,5
2022,170683450,5
2022,170683451,5
2022,170683452,5
2022,170683521,4
2022,170683231,5
2022,170683408,5
2022,187069274,4
2022,188690743,5
2022,170683414,4
2022,170683437,5
2022,170683438,5
2022,180487065,5
2022,170683418,4
2022,170683480,5
2022,170683519,5
2022,170683577,5
2022,170683441,4
2022,187069105,4
2022,170683444,4
2022,170683497,4
2022,187069121,4
2022,170704322,4
2022,172501885,4
2022,170683553,5
2022,170683583,5
2022,170683584,5
2022,172501914,5
2022,172502005,5
2022,170683721,5
2022,172501843,5
2022,175404841,4
2022,170683785,4
2022,172501942,5
2022,172501969,5
2022,172501970,5
2022,172501971,5
2022,172502001,5
2022,170683768,4
2022,172502002,5
2022,172501854,5
2022,172501908,5
2022,170683715,5
2022,170683716,8
2022,170683717,5
2022,170683779,4
2022,172501928,5
2022,172501951,4
2022,174231145,3
2022,174231145,4
2022,174231158,3
2022,183220591,5
2022,174231182,4
2022,174231208,5
2022,170683672,5
2022,174231237,5
2022,174231213,4
2022,174231214,4
2022,183232445,5
2022,183220667,5
2022,174231429,5
2022,170683901,4
2022,170683956,5
2022,180487069,5
2022,170683952,5
2022,170684015,5
2022,170684050,4
2022,170683878,5
2022,170683879,5
2022,170683880,5
2022,170683925,5
2022,170684121,4
2022,170684019,4
2022,170684120,4
2022,170683943,5
2022,188690751,4
2022,174231693,4
2022,174231276,5
2022,174231321,4
2022,174231525,5
2022,174231530,5
2022,174231323,5
2022,174231349,5
2022,174231408,5
2022,175404915,5
2022,175404916,5
2022,174231573,4
2022,175404809,4
2022,175404810,4
2022,174231617,5
2022,174231668,5
2022,183232475,5
2022,175405123,5
2022,175405124,5
2022,175404869,5
2022,175404870,5
2022,175404979,5
2022,175404984,4
2022,175404985,5
2022,175404988,5
2022,184184273,5
2022,170684069,4
2022,183220538,4
2022,170684166,4
2022,170684214,5
2022,170684235,5
2022,170684029,5
2022,170684113,4
2022,170684089,4
2022,170684155,2
2022,188690708,5
2022,187069204,4
2022,187069212,5
2022,170684186,4
2022,170684267,5
2022,170684378,5
2022,170684163,4
2022,170684322,5
2022,170684323,5
2022,170684167,4
2022,170684241,5
2022,187069438,4
2022,170684332,5
2022,170684548,5
2022,183220583,4
2022,183220644,5
2022,170684575,5
2022,170684680,4
2022,170684435,5
2022,170684506,5
2022,170684507,5
2022,170684473,5
2022,170684559,4
2022,170684560,5
2022,170684561,5
2022,170684562,5
2022,170684606,4
2022,170684704,4
2022,170684632,4
2022,170684767,4
2022,170684607,5
2022,170684608,5
2022,170684609,5
2022,170684573,5
2022,170684807,5
2022,170684916,5
2022,170685127,4
2022,175405139,5
2022,175405177,5
2022,175405222,5
2022,175404974,4
2022,175404975,4
2022,175405052,5
2022,175405084,5
2022,175405099,5
2022,175405048,5
2022,180521944,5
2022,180521945,5
2022,175405090,6
2022,175405147,4
2022,188690900,5
2022,170684936,5
2022,170684801,5
2022,170684822,5
2022,170684875,4
2022,170684812,5
2022,170684843,4
2022,170684939,5
2022,170684987,5
2022,170684988,5
2022,170684893,5
2022,170684963,5
2022,170685076,5
2022,170685036,4
2022,170685037,5
2022,170685069,4
2022,170685361,4
2022,170685025,5
2022,170685058,5
2022,187069504,5
2022,170685126,2
2022,175405191,4
2022,175405011,4
2022,175405012,4
2022,176608048,5
2022,184183993,5
2022,170685162,5
2022,170685190,5
2022,170685194,5
2022,170685155,4
2022,183220584,5
2022,170685276,5
2022,184176743,5
2022,170685136,4
2022,170685187,5
2022,187069524,4
2022,170685308,4
2022,170685498,4
2022,170685548,4
2022,170685602,4
2022,170685603,4
2022,170685484,4
2022,187069534,4
2022,170685540,5
2022,170685541,4
2022,170685261,5
2022,170685262,4
2022,170685431,4
2022,170685450,5
2022,188690922,5
2022,188690923,5
2022,187069311,4
2022,187069312,4
2022,187069313,4
2022,180487079,5
2022,170685405,5
2022,187069343,4
2022,170685622,4
2022,170685787,5
2022,180521978,4
2022,170685841,4
2022,170685769,4
2022,170685802,5
2022,180521979,5
2022,180522030,5
2022,188690963,5
2022,188690964,5
2022,187069359,2
2022,180522002,5
2022,183220709,5
2022,180522004,4
2022,180522005,4
2022,180522006,5
2022,170685739,5
2022,187057291,4
2022,170685902,5
2022,187069405,7
2022,170685882,4
2022,187069344,5
2022,170686252,5
2022,170686295,5
2022,170685980,4
2022,170686000,6
2022,187069410,4
2022,170686066,4
2022,187069446,4
2022,170686159,5
2022,187069441,4
2022,180487098,5
2022,170686281,4
2022,170686323,4
2022,170686325,5
2022,170686163,5
2022,170686164,5
2022,187069492,5
2022,187069468,4
2022,187070018,4
2022,187070019,4
2022,187069513,5
2022,187069520,4
2022,187069531,4
2022,183220539,5
2022,187069536,5
2022,187069537,5
2022,187069571,4
2022,187069565,5
2022,187069597,4
2022,187069610,4
2022,187069622,5
2022,187069623,4
2022,187069614,8
2022,187069625,4
2022,187069646,5
2022,187069799,4
2022,187069729,5
2022,187069730,5
2022,187069731,5
2022,187069732,5
2022,188690737,5
2022,180522055,5
2022,180522069,4
2022,180522198,4
2022,180522202,4
2022,180522209,5
2022,180522213,5
2022,180522214,5
2022,180522215,3
2022,180522223,4
2022,180522804,4
2022,180522126,4
2022,180522231,5
2022,180522232,5
2022,180522157,4
2022,180522191,5
2022,180522192,5
2022,180522196,5
2022,180522204,4
2022,180522211,5
2022,180522186,4
2022,180522250,4
2022,187069721,4
2022,187069817,5
2022,187069818,5
2022,187070382,5
2022,180522252,5
2022,180522253,4
2022,180522307,4
2022,180522313,4
2022,180522314,4
2022,183232567,4
2022,187069849,4
2022,188690763,5
2022,187069839,5
2022,187069840,5
2022,183232650,5
2022,187069939,4
2022,187069994,5
2022,187069955,4
2022,187069999,4
2022,187070021,5
2022,187069986,5
2022,187070080,4
2022,187070124,4
2022,183232664,5
2022,183232537,5
2022,187070140,5
2022,187070141,4
2022,187070180,5
2022,187070161,5
2022,187070446,5
2022,187070814,4
2022,187070815,5
2022,187070168,5
2022,187070169,5
2022,187070287,5
2022,187070337,5
2022,187070577,4
2022,187070578,4
2022,187070579,4
2022,187070580,4
2022,187070401,5
2022,187070489,5
2022,175392968,5
2022,188690805,4
2022,187070907,5
2022,187070897,5
2022,187070535,5
2022,187070538,5
2022,187070539,5
2022,183232538,5
2022,183232668,4
2022,188690851,5
2022,175393350,4
2022,175393264,5
2022,175393265,5
2022,187070601,5
2022,183220778,4
2022,187070612,5
2022,187070628,5
2022,187070640,5
2022,187070641,5
2022,187070642,5
2022,175393515,5
2022,187070625,5
2022,187070680,5
2022,187070681,5
2022,187070635,5
2022,187070651,5
2022,175393806,5
2022,183232670,5
2022,183232560,5
2022,183232599,5
2022,183232662,4
2022,183232581,5
2022,187070895,5
2022,175393644,5
2022,175393735,5
2022,175393736,5
2022,175393737,5
2022,188691735,5
2022,188691736,5
2022,188691737,5
2022,188691738,5
2022,188691739,5
2022,187070720,4
2022,187070848,5
2022,187070874,4
2022,187071542,5
2022,175393871,4
2022,188690909,5
2022,188690910,4
2022,187070760,3
2022,187070771,5
2022,187070819,5
2022,183232582,5
2022,183232583,5
2022,183232584,5
2022,183232586,5
2022,183232587,5
2022,187070830,5
2022,187070831,5
2022,183232588,5
2022,183232589,5
2022,188679477,5
2022,169007518,4
2022,188691259,5
2022,187070938,5
2022,187070922,4
2022,187070923,5
2022,187070924,5
2022,187070925,5
2022,187070970,5
2022,187070964,5
2022,187071009,4
2022,187071056,5
2022,187071117,3
2022,187071035,5
2022,187071217,4
2022,187071301,4
2022,187071302,4
2022,187071130,5
2022,187071146,4
2022,187071344,5
2022,187071161,5
2022,187071219,4
2022,188690966,5
2022,187071465,5
2022,187071466,5
2022,187071351,4
2022,187071374,4
2022,187071342,5
2022,187071390,5
2022,187071468,5
2022,187071414,5
2022,187071547,5
2022,187071583,5
2022,187071632,5
2022,188691187,5
2022,188691504,5
2022,187071582,4
2022,187071521,6
2022,187071619,4
2022,187071691,4
2022,187071620,5
2022,187071539,5
2022,187071589,5
2022,187071590,5
2022,187071726,6
2022,187071783,5
2022,187071743,5
2022,187071744,5
2022,187071927,4
2022,187071962,5
2022,187071701,5
2022,187071794,5
2022,187071868,5
2022,187071846,5
2022,187071877,5
2022,187071923,5
2022,188691254,5
2022,187071971,5
2022,187072003,5
2022,187071939,5
2022,187071940,4
2022,187071941,4
2022,187071974,5
2022,188691669,5
2022,187072031,5
2022,187072064,4
2022,187072065,4
2022,187072071,5
2022,187072298,5
2022,187072033,5
2022,187072087,4
2022,187072136,5
2022,187072137,5
2022,187072027,5
2022,187072091,5
2022,187072125,4
2022,187072276,5
2022,187072310,5
2022,187072334,5
2022,187073143,5
2022,187072138,5
2022,187072161,5
2022,187072195,5
2022,187072170,5
2022,188691446,5
2022,187072223,5
2022,187072224,5
2022,187072238,5
2022,187072247,5
2022,187072256,4
2022,187072257,5
2022,187072270,5
2022,187072271,5
2022,187072290,5
2022,187072291,4
2022,187072292,5
2022,187072293,5
2022,187072294,5
2022,187072280,5
2022,187072555,5
2022,187073378,5
2022,187073443,4
2022,187072312,5
2022,187072322,4
2022,187072432,5
2022,187072454,5
2022,187072469,5
2022,187072484,4
2022,187072471,5
2022,187072472,5
2022,187072540,5
2022,187072541,4
2022,187072569,4
2022,187072520,5
2022,187072521,5
2022,188691686,4
2022,187072566,5
2022,187072556,5
2022,188691786,4
2022,187073046,5
2022,187073047,5
2022,187072683,4
2022,187072666,5
2022,187073254,5
2022,188690945,5
2022,188690946,5
2022,188690947,5
2022,187072798,5
2022,187072799,5
2022,187072777,5
2022,188690969,5
2022,187072833,5
2022,187072834,5
2022,187073185,5
2022,187073212,4
2022,169007519,5
2022,169007405,4
2022,164435246,5
2022,169007419,4
2022,169007498,5
2022,169007506,4
2022,169007467,5
2022,169007517,4
2022,169007591,4
2022,164435379,5
2022,164435380,5
2022,169007500,5
2022,169007501,5
2022,164435497,4
2022,164435552,4
2022,169007604,5
2022,169007639,5
2022,169007640,4
2022,169008081,5
2022,187072959,5
2022,187072976,4
2022,187073010,4
2022,187073083,5
2022,183241430,5
2022,187072988,4
2022,187072989,5
2022,187073033,4
2022,187073034,4
2022,187073061,4
2022,187073106,5
2022,187073107,5
2022,187073108,5
2022,187073196,5
2022,187073220,4
2022,187073223,5
2022,187073345,4
2022,187073247,4
2022,187073802,4
2022,187073286,4
2022,187073534,4
2022,187073390,4
2022,169007786,5
2022,169007682,4
2022,169007833,5
2022,169007632,5
2022,169007758,5
2022,187073761,5
2022,187073762,5
2022,187073577,5
2022,187073578,5
2022,187073635,5
2022,187073636,4
2022,187074843,5
2022,169007760,5
2022,169007807,5
2022,169007808,5
2022,169007862,4
2022,169007883,4
2022,169007884,4
2022,169007885,4
2022,169007886,4
2022,169007931,5
2022,169007978,5
2022,169007979,5
2022,180538228,4
2022,184190997,5
2022,187073555,5
2022,169008097,5
2022,188691084,4
2022,169008099,5
2022,187078326,4
2022,169007947,5
2022,187073652,4
2022,187073735,5
2022,187073770,5
2022,169007948,5
2022,187073771,5
2022,169007975,5
2022,169007976,5
2022,169008030,5
2022,184190927,5
2022,174240921,4
2022,174240922,5
2022,184191025,5
2022,169008122,5
2022,169008150,4
2022,169008057,4
2022,169008058,4
2022,169008163,5
2022,187073745,5
2022,187073660,4
2022,188691243,5
2022,187073837,5
2022,187073754,4
2022,187073964,4
2022,187073965,5
2022,187073966,5
2022,187073961,4
2022,187074013,5
2022,187073862,5
2022,188691854,5
2022,187073973,5
2022,188692416,5
2022,187074079,5
2022,187074080,5
2022,187074068,4
2022,187073951,5
2022,187073952,5
2022,187074112,5
2022,187074124,5
2022,187074038,4
2022,187074148,5
2022,187074202,5
2022,187074203,5
2022,187074110,5
2022,169008164,5
2022,169008295,5
2022,169008337,4
2022,170717100,5
2022,170717102,5
2022,170717103,5
2022,169008332,5
2022,180538387,5
2022,180538391,8
2022,187074127,5
2022,187074218,5
2022,187074354,4
2022,187074568,4
2022,187074177,4
2022,187074170,4
2022,187074171,4
2022,187074322,4
2022,187074196,4
2022,187074234,4
2022,169008706,5
2022,169008708,5
2022,169008807,4
2022,169008821,5
2022,169008509,4
2022,169008510,4
2022,172514078,5
2022,174241288,5
2022,187074840,1
2022,187074272,4
2022,187074201,5
2022,187074233,4
2022,187074378,4
2022,187074356,5
2022,187074370,4
2022,187074401,5
2022,174241289,5
2022,169008828,4
2022,187074325,4
2022,187074480,4
2022,187074361,5
2022,187074362,5
2022,187074449,4
2022,187074452,5
2022,187074403,4
2022,169008829,4
2022,174240836,5
2022,169009012,4
2022,170717208,5
2022,170717214,5
2022,170717216,5
2022,170717217,5
2022,169008818,5
2022,169008893,4
2022,169008781,5
2022,169008938,4
2022,169009056,5
2022,187077801,4
2022,169008888,5
2022,174241048,5
2022,174241049,5
2022,172514134,5
2022,169009151,4
2022,170717161,5
2022,170717222,5
2022,187078125,5
2022,170717343,5
2022,174241014,5
2022,174241016,5
2022,170717585,4
2022,170717400,4
2022,170717436,4
2022,180538471,5
2022,180538472,5
2022,180538473,5
2022,170717481,5
2022,170717484,5
2022,184191113,5
2022,184191114,5
2022,170717460,5
2022,172514106,5
2022,180538474,4
2022,180538478,4
2022,172514136,4
2022,174241041,5
2022,174241042,5
2022,172514152,5
2022,172514153,5
2022,180538523,4
2022,172514224,5
2022,184191192,5
2022,172514452,5
2022,172514346,5
2022,180538551,4
2022,187074591,5
2022,187074593,5
2022,187074567,4
2022,187074438,4
2022,174241062,5
2022,188691118,5
2022,187074521,5
2022,187074494,4
2022,187074495,2
2022,174241152,4
2022,187075310,4
2022,174241381,5
2022,187074636,4
2022,174241407,5
2022,187074688,4
2022,187078171,4
2022,187074508,5
2022,187074539,5
2022,187074744,5
2022,187074745,5
2022,180538591,5
2022,187074486,4
2022,174241282,5
2022,187074490,5
2022,174241300,5
2022,180538572,5
2022,174241352,5
2022,188691350,5
2022,180538579,4
2022,174241546,4
2022,187074602,5
2022,187074603,5
2022,187074604,5
2022,180538570,4
2022,187074605,5
2022,187074637,5
2022,187074662,4
2022,187074672,4
2022,188691365,5
2022,187074621,5
2022,187074752,5
2022,187074753,5
2022,180538600,5
2022,187074601,5
2022,184190942,4
2022,174241572,5
2022,174241619,5
2022,174241620,5
2022,174241501,5
2022,183241535,4
2022,180538626,5
2022,180538631,4
2022,174241682,5
2022,175411821,4
2022,175411822,5
2022,174241670,5
2022,174241523,1
2022,174241524,8
2022,174241597,4
2022,174241598,5
2022,174242083,4
2022,174242084,4
2022,175411814,5
2022,184191145,4
2022,175411669,5
2022,187074633,4
2022,187074763,5
2022,187074673,4
2022,187074719,5
2022,187074720,5
2022,187074721,5
2022,187074722,5
2022,187074732,5
2022,187074733,5
2022,187074764,4
2022,187074826,4
2022,187075250,4
2022,187074779,4
2022,187075367,4
2022,187075368,4
2022,187074767,4
2022,187075115,5
2022,187075139,5
2022,187074822,4
2022,187074941,5
2022,187074900,5
2022,187074901,5
2022,187074886,4
2022,187074953,5
2022,187074964,5
2022,175411689,4
2022,175411690,4
2022,180538636,5
2022,187075461,4
2022,175411902,4
2022,183220986,1
2022,175411903,4
2022,175411904,5
2022,175411905,5
2022,180538974,5
2022,187075252,5
2022,180538980,5
2022,187075302,4
2022,187075317,4
2022,187075318,5
2022,175411860,4
2022,187074962,5
2022,175411861,5
2022,175411862,5
2022,180538653,5
2022,187075106,5
2022,176613605,5
2022,187075023,4
2022,176613606,5
2022,176613468,5
2022,172486538,4
2022,180538695,5
2022,187075105,4
2022,180539385,5
2022,183221088,4
2022,183221089,4
2022,172486630,4
2022,183220840,4
2022,183220841,5
2022,187075078,6
2022,172486957,5
2022,183220993,5
2022,183220969,5
2022,183220970,5
2022,183220971,5
2022,183221033,4
2022,172486852,5
2022,172486594,5
2022,172486595,4
2022,172486596,5
2022,172486597,5
2022,172486621,4
2022,183220867,5
2022,183220972,1
2022,172486694,4
2022,172486695,4
2022,184176804,5
2022,184176805,5
2022,184176806,5
2022,184176807,5
2022,184176931,4
2022,183221069,5
2022,183221070,5
2022,183221071,5
2022,183221134,5
2022,183221135,5
2022,183221047,4
2022,183221060,5
2022,183221112,5
2022,183221157,4
2022,183221119,5
2022,183221139,4
2022,183221184,5
2022,187075492,4
2022,183221180,5
2022,183221183,5
2022,183221236,5
2022,183221237,5
2022,176613548,4
2022,183221455,5
2022,180538750,4
2022,187075497,4
2022,187075498,4
2022,183221220,5
2022,187075525,5
2022,187075526,5
2022,187075527,5
2022,183221465,4
2022,183221466,5
2022,183221467,5
2022,183221468,5
2022,183221472,5
2022,184190901,4
2022,183221473,5
2022,183221474,5
2022,183221477,5
2022,183221483,5
2022,183221251,5
2022,183242101,4
2022,183221364,5
2022,183221365,5
2022,183221409,4
2022,183221331,5
2022,183221332,5
2022,184176991,5
2022,183241503,5
2022,183221452,4
2022,183241504,5
2022,188690302,5
2022,180538913,5
2022,180538821,5
2022,180538824,5
2022,180538825,5
2022,180539418,5
2022,183221516,4
2022,187075190,5
2022,183221622,4
2022,180539422,4
2022,188690993,5
2022,183221432,5
2022,184191089,5
2022,183221567,5
2022,183221568,5
2022,183221608,4
2022,183221413,5
2022,183221475,5
2022,183221446,5
2022,184191090,5
2022,180538934,5
2022,183221580,5
2022,180538935,4
2022,180538937,2
2022,180538944,4
2022,187077961,4
2022,180538948,5
2022,180538962,5
2022,187078385,5
2022,180538971,5
2022,180538976,5
2022,180538977,5
2022,180538961,4
2022,180538963,4
2022,180538994,5
2022,184190943,5
2022,180539299,2
2022,188690167,4
2022,187075140,5
2022,187075142,5
2022,187075143,5
2022,187078012,5
2022,187078013,4
2022,183242322,4
2022,187078736,4
2022,187078759,4
2022,187078097,4
2022,188690189,5
2022,172480175,4
2022,183222093,5
2022,183221718,5
2022,183221842,4
2022,183221857,4
2022,183222297,3
2022,183221872,5
2022,183221823,5
2022,183222045,5
2022,183221824,4
2022,187075319,5
2022,187075348,5
2022,187075286,4
2022,187075408,4
2022,187075477,4
2022,187075493,5
2022,187075529,4
2022,187075584,4
2022,187075651,5
2022,187075635,4
2022,187075545,5
2022,187075546,5
2022,187075547,5
2022,187075548,5
2022,187075695,4
2022,187075612,5
2022,187075630,4
2022,187075677,5
2022,187075795,5
2022,187075981,8
2022,187075826,4
2022,187075853,5
2022,187075876,5
2022,187075843,5
2022,187075977,5
2022,187076153,5
2022,174208076,5
2022,187075961,5
2022,187075962,5
2022,187076055,4
