data_year,criminal_act_id,offense_id
2022,6,189729522
2022,6,189729523
2022,6,189729268
2022,6,189729740
2022,1,194848446
2022,6,189729328
2022,6,189729471
2022,3,178677779
2022,6,189729513
2022,6,178677805
2022,6,189729515
2022,6,189729571
2022,6,189729572
2022,6,189729593
2022,8,189729593
2022,6,189729594
2022,8,189729594
2022,6,189729568
2022,6,189729569
2022,6,189729600
2022,6,189729601
2022,6,178677806
2022,6,178678009
2022,6,198532485
2022,6,198532486
2022,6,189729700
2022,6,189729520
2022,6,189729521
2022,6,189729629
2022,6,189729630
2022,6,189730035
2022,6,189730036
2022,6,189729532
2022,6,189729533
2022,6,194848460
2022,6,178677985
2022,6,189729525
2022,6,178678019
2022,6,178678020
2022,6,178678054
2022,6,178678055
2022,14,201389054
2022,6,178678148
2022,6,189730208
2022,6,178678149
2022,6,194817476
2022,6,189729663
2022,6,189729664
2022,3,189729678
2022,3,189729679
2022,6,201389077
2022,6,189729646
2022,8,189729646
2022,6,189729647
2022,6,189729688
2022,6,197586127
2022,6,189729779
2022,6,189729780
2022,8,201411893
2022,6,194848590
2022,6,201389078
2022,12,183252051
2022,6,183252097
2022,6,189729881
2022,6,189729882
2022,6,183252098
2022,8,189729949
2022,6,183252401
2022,8,189729950
2022,6,189729994
2022,6,189729995
2022,6,189729856
2022,6,189729857
2022,6,189729877
2022,6,189729878
2022,6,197585993
2022,6,189729787
2022,6,189729788
2022,6,190933416
2022,6,194848597
2022,6,194848598
2022,6,197586374
2022,6,197586375
2022,3,183252422
2022,8,189730146
2022,6,201411885
2022,6,201411886
2022,6,183252422
2022,3,183252423
2022,6,190933477
2022,6,183252423
2022,6,183252432
2022,6,189729999
2022,6,189730000
2022,6,189730052
2022,6,183252433
2022,6,183252754
2022,3,197586004
2022,3,197586005
2022,3,197586006
2022,6,194848651
2022,8,194848652
2022,8,203045129
2022,6,183252721
2022,6,189729904
2022,8,189729904
2022,8,189729944
2022,6,183252722
2022,6,197586065
2022,6,183252723
2022,6,183252501
2022,6,183252502
2022,1,183252649
2022,6,189730211
2022,3,183252649
2022,6,183252649
2022,1,183252650
2022,3,183252650
2022,6,183252650
2022,6,183252651
2022,6,189730155
2022,6,189730156
2022,6,197574597
2022,6,189730179
2022,6,189730180
2022,3,183252758
2022,6,190933648
2022,6,190933649
2022,6,189730081
2022,6,189730193
2022,6,189730224
2022,6,189730163
2022,6,183252758
2022,7,183252758
2022,2,183252785
2022,6,183252961
2022,6,183253060
2022,6,183252693
2022,6,183252920
2022,6,189730381
2022,6,189730240
2022,6,189730241
2022,6,189730293
2022,6,189730294
2022,6,183252757
2022,6,189730322
2022,6,189730378
2022,6,189730394
2022,6,183253006
2022,6,189730445
2022,6,194848671
2022,6,189730463
2022,6,189730478
2022,3,203033028
2022,6,189730479
2022,6,194848676
2022,3,203033029
2022,6,183252936
2022,4,189730499
2022,6,183252927
2022,6,189730411
2022,6,183252943
2022,6,201411869
2022,6,183252965
2022,6,194848692
2022,1,183253004
2022,6,183252803
2022,6,189730439
2022,6,189730440
2022,6,189730429
2022,6,203045316
2022,6,189730477
2022,6,194848747
2022,6,183252912
2022,6,189730530
2022,6,189730531
2022,6,190933638
2022,6,183252913
2022,6,190933639
2022,6,183253119
2022,2,183252863
2022,6,194848756
2022,6,190933400
2022,6,183253157
2022,8,189730565
2022,6,183253068
2022,8,183253000
2022,6,189730868
2022,6,189730869
2022,4,197586594
2022,6,189730743
2022,6,189730744
2022,3,183253061
2022,8,183253206
2022,6,194848773
2022,6,189730807
2022,6,190933740
2022,6,190933437
2022,6,189730765
2022,6,189730766
2022,3,183253308
2022,6,189730795
2022,6,189730796
2022,6,194848780
2022,6,194848781
2022,6,197586087
2022,6,197586088
2022,6,190933632
2022,6,190933684
2022,6,190933502
2022,6,190933679
2022,6,183253308
2022,7,183253308
2022,6,183253218
2022,6,190933787
2022,6,190933788
2022,3,183253414
2022,6,190933691
2022,6,190933707
2022,6,190933708
2022,6,183253414
2022,7,183253414
2022,2,194817217
2022,6,194848995
2022,6,194848996
2022,6,194848997
2022,2,198524214
2022,3,183253613
2022,6,190933806
2022,6,190933809
2022,6,190933922
2022,6,190933923
2022,6,197586094
2022,6,190933718
2022,6,190933719
2022,6,201412096
2022,6,201412097
2022,6,201412098
2022,8,194849087
2022,4,194849051
2022,6,183253613
2022,6,183253701
2022,6,194849078
2022,6,190933921
2022,6,183253702
2022,6,194849115
2022,6,201389184
2022,6,201389185
2022,6,183253709
2022,6,194849209
2022,6,194849210
2022,6,190934005
2022,12,194849263
2022,6,194849233
2022,6,194849248
2022,6,194849257
2022,6,194849258
2022,6,183253569
2022,6,194849376
2022,6,183253726
2022,6,194849418
2022,6,194849419
2022,6,194849449
2022,6,194849450
2022,6,183253727
2022,6,183253609
2022,6,183253610
2022,6,183253949
2022,6,194849531
2022,6,194849454
2022,6,183253719
2022,8,194850046
2022,6,183253885
2022,6,194849486
2022,7,183253965
2022,6,194849518
2022,6,183253810
2022,8,194849671
2022,6,194849681
2022,6,194849682
2022,6,183253811
2022,6,183253928
2022,6,194849747
2022,6,194849748
2022,6,194849764
2022,6,194849569
2022,6,194849570
2022,6,183253959
2022,6,183254070
2022,6,194849639
2022,6,183254071
2022,6,183254072
2022,6,183253937
2022,6,194849628
2022,6,194849642
2022,6,194849643
2022,6,183253831
2022,6,183254093
2022,6,194849699
2022,6,194849701
2022,6,183254094
2022,6,183254095
2022,6,194849754
2022,3,183253951
2022,6,194849767
2022,6,194849768
2022,6,194849784
2022,6,194849785
2022,6,194849786
2022,6,194849802
2022,6,194850039
2022,6,194850040
2022,6,194850101
2022,3,183254002
2022,6,194849819
2022,6,183254002
2022,6,183254121
2022,6,194849820
2022,8,183254173
2022,8,183254174
2022,14,183254309
2022,1,183254151
2022,1,183254152
2022,6,183254395
2022,1,183254404
2022,3,183254404
2022,6,183254404
2022,3,183254405
2022,6,183254405
2022,6,183254372
2022,6,183254373
2022,6,183254417
2022,6,183254422
2022,3,194817189
2022,6,194817189
2022,3,194817190
2022,6,194817190
2022,6,183254347
2022,6,183254348
2022,6,194817224
2022,6,183254392
2022,6,183254355
2022,6,183254356
2022,3,203032987
2022,6,203032987
2022,7,203032987
2022,6,201389257
2022,6,197574566
2022,6,197574651
2022,6,183254586
2022,6,183254702
2022,3,185038441
2022,6,185038441
2022,7,185038441
2022,3,185038443
2022,6,185038443
2022,7,185038443
2022,3,185038444
2022,6,185038444
2022,7,185038444
2022,3,183254949
2022,6,183254949
2022,3,183254950
2022,6,183254950
2022,6,183254717
2022,12,188532769
2022,6,194817304
2022,6,198532498
2022,6,198532499
2022,6,194849979
2022,6,194849980
2022,6,183254980
2022,6,194849988
2022,6,194849989
2022,6,183254700
2022,6,194849994
2022,6,194850012
2022,6,183254752
2022,6,194850266
2022,8,194850284
2022,6,194850308
2022,6,194850339
2022,6,183255163
2022,6,194849908
2022,6,194849918
2022,6,194849967
2022,6,194849993
2022,6,194850007
2022,6,194850008
2022,6,194850022
2022,6,194850032
2022,6,183255164
2022,6,183254851
2022,1,183255249
2022,6,194850014
2022,6,194850354
2022,1,183255250
2022,1,183255063
2022,6,194850399
2022,1,194850411
2022,6,194850164
2022,6,194850165
2022,6,194850166
2022,1,183255064
2022,6,183255235
2022,6,194850584
2022,6,198532482
2022,6,194850119
2022,8,201389936
2022,6,194850191
2022,6,194850192
2022,6,183255229
2022,6,194850118
2022,6,194850216
2022,6,194850230
2022,6,194850261
2022,6,194850262
2022,6,194850281
2022,6,183255230
2022,6,183255257
2022,6,194850181
2022,6,183255258
2022,6,185038857
2022,8,194850571
2022,8,194850572
2022,6,194850222
2022,6,194850880
2022,6,197586601
2022,6,194850278
2022,6,194850279
2022,6,194850358
2022,6,201411613
2022,6,201411614
2022,6,201411615
2022,1,194850396
2022,6,194850396
2022,8,194850396
2022,3,194850397
2022,6,194850397
2022,8,194850397
2022,6,194850398
2022,6,194850356
2022,6,203045133
2022,6,203045134
2022,6,194850415
2022,6,194850457
2022,6,185039049
2022,6,185039050
2022,6,186802730
2022,6,197574488
2022,6,194850427
2022,6,197574489
2022,6,197574539
2022,6,194850615
2022,6,194850616
2022,6,194850617
2022,8,185038883
2022,6,194850715
2022,6,194850716
2022,6,194850778
2022,6,194850779
2022,8,185038884
2022,6,185038937
2022,6,194850478
2022,6,194851648
2022,6,194850668
2022,6,185039076
2022,6,194850669
2022,6,185039531
2022,6,194850753
2022,6,194850754
2022,6,194851603
2022,6,194851624
2022,6,194851625
2022,6,194851635
2022,8,194851635
2022,6,194850523
2022,6,194851006
2022,6,194851007
2022,6,194851038
2022,6,194851050
2022,6,203045008
2022,6,203045009
2022,6,185039130
2022,6,194850536
2022,2,203032746
2022,4,203032836
2022,6,194850605
2022,6,194850606
2022,6,201411670
2022,6,201411671
2022,6,194851058
2022,6,194850635
2022,3,186802975
2022,6,194850625
2022,8,194850626
2022,6,194850630
2022,6,194850631
2022,6,186802975
2022,3,186802976
2022,6,197586629
2022,6,186802976
2022,6,203032755
2022,6,197586630
2022,6,194850641
2022,6,194850642
2022,6,203045425
2022,6,203045426
2022,6,194850657
2022,6,194850662
2022,7,201412027
2022,7,201412028
2022,6,203032756
2022,6,186803195
2022,8,194850729
2022,1,186803325
2022,6,203045575
2022,6,203045576
2022,6,194850655
2022,8,194850655
2022,6,194850656
2022,3,186803325
2022,8,186803325
2022,1,186803326
2022,6,194850666
2022,3,186803326
2022,8,186803326
2022,4,194817406
2022,6,194850667
2022,6,194850672
2022,6,186803405
2022,8,194850684
2022,8,194850685
2022,6,194850694
2022,6,185039701
2022,3,194851939
2022,6,194851940
2022,6,194850834
2022,6,194850849
2022,6,197586432
2022,6,194850737
2022,6,185040007
2022,6,194850738
2022,6,194850739
2022,6,194850745
2022,4,194850750
2022,6,194850755
2022,6,194850756
2022,6,194851302
2022,6,194851303
2022,6,185039923
2022,6,185039924
2022,6,185039962
2022,6,197586505
2022,6,185039963
2022,6,185040039
2022,6,194850789
2022,4,185040411
2022,8,194850809
2022,8,194850810
2022,6,194852475
2022,6,194852500
2022,6,194852501
2022,6,197586547
2022,6,194851126
2022,6,194851136
2022,8,194851136
2022,6,194851151
2022,6,194851403
2022,6,194851412
2022,6,194851434
2022,6,194851435
2022,2,186803525
2022,6,194851461
2022,12,185040181
2022,8,194850843
2022,6,194850861
2022,6,185040160
2022,6,194850911
2022,6,194850942
2022,6,185040161
2022,6,185040162
2022,6,186803613
2022,6,194850925
2022,6,194850926
2022,6,194850935
2022,6,194850936
2022,6,194850949
2022,6,194851011
2022,6,194851012
2022,6,186803614
2022,6,194851023
2022,8,194851023
2022,6,185040233
2022,6,194851033
2022,6,194851041
2022,6,194851850
2022,6,194851851
2022,6,194851861
2022,6,194851862
2022,6,194851920
2022,6,185040234
2022,6,185040524
2022,6,185040525
2022,6,185040526
2022,4,188532834
2022,3,186803846
2022,6,186803988
2022,6,186803989
2022,8,186804103
2022,6,186803791
2022,6,186803792
2022,6,186804288
2022,6,186803886
2022,6,186803887
2022,3,186804034
2022,6,186804034
2022,8,186804073
2022,8,186804074
2022,6,186804481
2022,6,186804483
2022,2,186804352
2022,4,203033119
2022,2,186804287
2022,6,188532750
2022,6,186804359
2022,6,186804590
2022,7,186804590
2022,6,186804746
2022,3,186804409
2022,6,186804409
2022,6,186804486
2022,6,197586543
2022,6,186804525
2022,6,186804544
2022,6,186804545
2022,6,186804561
2022,6,186804562
2022,6,186804508
2022,6,194851044
2022,6,194851045
2022,6,194851046
2022,6,194851037
2022,6,194851072
2022,6,194851073
2022,6,186804475
2022,6,194851076
2022,6,197586641
2022,6,197586672
2022,6,197586673
2022,6,197586674
2022,6,194851259
2022,6,201411889
2022,8,194851297
2022,6,186804476
2022,6,194817427
2022,8,194817427
2022,6,186804582
2022,6,194852442
2022,6,194851104
2022,6,194851112
2022,6,186804660
2022,6,194851127
2022,8,194851127
2022,6,194851128
2022,8,194851128
2022,14,189714411
2022,6,190921836
2022,6,190921837
2022,6,188532984
2022,6,194851186
2022,6,194851201
2022,6,194851233
2022,6,194851234
2022,6,194851269
2022,6,194851270
2022,6,194851213
2022,6,194851214
2022,6,194851225
2022,6,194851254
2022,6,194851295
2022,6,194851306
2022,6,194851316
2022,6,194851317
2022,6,188532986
2022,2,188533121
2022,6,201412293
2022,8,201412293
2022,6,201412294
2022,8,201412294
2022,8,188533063
2022,8,188533064
2022,6,188533409
2022,6,188533428
2022,6,194851411
2022,6,194851445
2022,6,188533288
2022,6,194851512
2022,6,201411743
2022,6,201411744
2022,6,194851452
2022,6,194851453
2022,8,194851476
2022,14,188533356
2022,6,188533407
2022,6,188533432
2022,6,188533309
2022,6,188533355
2022,3,188533478
2022,6,188533590
2022,6,188533591
2022,6,188533593
2022,3,188533596
2022,6,188533596
2022,6,188533597
2022,2,188533631
2022,6,188533544
2022,6,194817481
2022,2,188533614
2022,6,188533894
2022,6,188533895
2022,6,188533766
2022,6,190921792
2022,6,188533854
2022,6,188533893
2022,6,188533914
2022,6,188533879
2022,8,188533879
2022,6,188533880
2022,8,188533880
2022,6,188533901
2022,6,188533902
2022,3,188534218
2022,6,188534218
2022,3,188534219
2022,6,188534219
2022,6,188534456
2022,6,197586882
2022,6,188534099
2022,6,197586884
2022,6,194851489
2022,6,194851508
2022,6,203045184
2022,6,203045185
2022,6,194851477
2022,6,194851487
2022,6,194851502
2022,4,194851579
2022,6,194851588
2022,6,194851509
2022,6,194851510
2022,6,188534148
2022,6,188534149
2022,6,194851608
2022,14,188534511
2022,6,194851577
2022,4,194851602
2022,6,194851639
2022,6,194851641
2022,6,194851642
2022,6,194851643
2022,4,201411774
2022,6,194852746
2022,6,201411808
2022,6,201411809
2022,3,188534542
2022,6,194851680
2022,6,197586822
2022,6,194852236
2022,6,194851708
2022,6,194851713
2022,6,194851714
2022,6,188534542
2022,3,188534543
2022,6,194852933
2022,6,188534543
2022,6,188534499
2022,6,188534500
2022,4,188534251
2022,6,194851754
2022,6,189714501
2022,6,194851762
2022,5,188534570
2022,6,194852288
2022,6,194852289
2022,6,194852309
2022,6,194817839
2022,2,189714657
2022,6,201411745
2022,6,194851866
2022,6,189714839
2022,6,194851867
2022,6,194852362
2022,6,194852363
2022,6,194851954
2022,8,194851954
2022,4,190922018
2022,6,194851955
2022,8,194851955
2022,6,194851959
2022,6,194851968
2022,6,194851908
2022,1,197586912
2022,4,190921924
2022,4,201389488
2022,6,189715109
2022,6,190921873
2022,7,190921873
2022,6,190921874
2022,7,190921874
2022,6,189715140
2022,6,189715141
2022,3,190921989
2022,6,190921989
2022,7,190921989
2022,3,190921991
2022,4,189715042
2022,6,189715221
2022,6,189715247
2022,8,189715380
2022,8,189715381
2022,6,189715226
2022,6,189715227
2022,6,189715283
2022,6,189715352
2022,6,189715354
2022,6,189715355
2022,6,189715647
2022,6,189715508
2022,6,189715509
2022,6,189715532
2022,6,189715416
2022,3,189715464
2022,6,190922150
2022,6,190922151
2022,3,190922042
2022,6,190922042
2022,8,190922042
2022,3,190922043
2022,6,190922043
2022,8,190922043
2022,6,189715535
2022,6,189715583
2022,6,197586913
2022,6,189715584
2022,12,190922158
2022,6,194851923
2022,6,198532637
2022,6,198532638
2022,6,189715731
2022,6,198532672
2022,7,198532672
2022,6,194851892
2022,6,189715537
2022,6,194851956
2022,6,194851957
2022,6,189715757
2022,6,194851964
2022,3,190922132
2022,6,197586815
2022,6,197586816
2022,6,189715638
2022,6,194852013
2022,8,194852013
2022,6,194852014
2022,8,194852014
2022,3,189715684
2022,6,189715684
2022,3,189715685
2022,6,189715685
2022,6,189715759
2022,6,189715760
2022,6,190922148
2022,6,197574700
2022,7,197574700
2022,6,189715937
2022,1,189715824
2022,6,189715824
2022,3,189715825
2022,6,189715825
2022,8,194817819
2022,12,189715901
2022,4,189715934
2022,2,201389476
2022,6,189715972
2022,6,201389509
2022,6,201389510
2022,6,190922253
2022,6,190922256
2022,6,190922367
2022,6,190922368
2022,6,190922369
2022,6,190922297
2022,6,190922298
2022,6,190922462
2022,6,190922463
2022,1,190922636
2022,1,190922637
2022,3,194817842
2022,6,190922470
2022,6,190922643
2022,6,190922644
2022,6,190922678
2022,6,190922679
2022,2,190922758
2022,6,190922791
2022,6,190922792
2022,3,194818038
2022,6,194818038
2022,7,194818038
2022,6,197574689
2022,6,190923037
2022,6,190923015
2022,7,197586857
2022,6,197586858
2022,6,197586859
2022,6,190923039
2022,6,197586874
2022,6,190923096
2022,6,194851965
2022,7,194851965
2022,7,194851966
2022,6,194851980
2022,6,194851981
2022,6,194851996
2022,6,197587047
2022,6,194852066
2022,6,190923097
2022,6,194852082
2022,6,190923042
2022,6,190923043
2022,6,190923044
2022,6,190923295
2022,6,194818172
2022,6,190923460
2022,6,190923461
2022,6,190923462
2022,6,194818521
2022,6,194818184
2022,6,194818209
2022,6,194818362
2022,6,194818612
2022,6,194818613
2022,6,194818614
2022,6,194818375
2022,6,194818376
2022,2,203033468
2022,6,194819028
2022,6,203033383
2022,12,194818674
2022,7,194818662
2022,6,194818773
2022,6,194818587
2022,6,194818588
2022,6,194818620
2022,6,194818621
2022,6,194818697
2022,6,194818698
2022,6,194818726
2022,6,194818844
2022,6,194818845
2022,6,194818917
2022,6,194818918
2022,6,194819030
2022,6,194819031
2022,12,194818815
2022,6,194819016
2022,6,194819017
2022,2,194818685
2022,6,194818806
2022,6,197586923
2022,6,194819484
2022,8,194852010
2022,6,194852075
2022,4,197586953
2022,6,194852093
2022,6,194819485
2022,2,198524701
2022,6,194852099
2022,6,194852100
2022,6,194852037
2022,8,194819111
2022,6,198532793
2022,6,194852132
2022,6,198532536
2022,4,194819105
2022,6,198532593
2022,6,198532595
2022,6,197586927
2022,6,197586928
2022,6,194852765
2022,6,194852766
2022,6,194852767
2022,6,194818981
2022,6,194852139
2022,6,194852152
2022,8,194852152
2022,6,194818982
2022,6,194852153
2022,8,194852153
2022,6,194819757
2022,6,194852155
2022,6,194819758
2022,2,194818976
2022,6,194852186
2022,6,197586917
2022,2,194819270
2022,6,194852235
2022,3,197587006
2022,3,197587008
2022,6,194852259
2022,6,194819553
2022,6,203045192
2022,6,194819857
2022,6,194819498
2022,6,194853047
2022,6,197587343
2022,6,197587344
2022,4,194819683
2022,6,197588122
2022,4,198524791
2022,6,197588181
2022,6,194819118
2022,6,197587028
2022,6,194852263
2022,6,194852482
2022,6,194852483
2022,6,197587102
2022,3,194819119
2022,6,197587103
2022,6,197587104
2022,6,194819119
2022,7,194819119
2022,3,194819120
2022,6,194819120
2022,7,194819120
2022,6,194819121
2022,1,194819269
2022,6,194819766
2022,6,194852275
2022,3,194852284
2022,6,194852284
2022,6,194852299
2022,6,194852300
2022,6,197587048
2022,6,194819186
2022,6,197587522
2022,6,197587523
2022,6,194819187
2022,6,197587539
2022,6,194819276
2022,4,201411802
2022,3,197587137
2022,6,197587138
2022,6,194852373
2022,6,197587173
2022,3,194819893
2022,6,194819893
2022,3,194819894
2022,6,194819894
2022,3,194819424
2022,6,197587190
2022,6,197587487
2022,6,197587488
2022,4,197587519
2022,6,194852509
2022,6,194852510
2022,6,194819424
2022,7,194819424
2022,4,194819649
2022,6,194852656
2022,6,194819459
2022,14,197587273
2022,6,194819608
2022,6,194819652
2022,6,194819447
2022,6,194819478
2022,7,194819478
2022,6,194819479
2022,7,194819479
2022,6,194819510
2022,6,194819511
2022,6,194819512
2022,6,194819685
2022,6,194819686
2022,6,194819616
2022,6,194819545
2022,6,194819546
2022,6,194819680
2022,6,194819681
2022,6,194819778
2022,6,194819779
2022,6,194819807
2022,6,194819808
2022,6,194819835
2022,6,194819836
2022,6,194819920
2022,6,194819921
2022,6,194819725
2022,6,194819679
2022,6,198524684
2022,6,198524685
2022,6,194819886
2022,6,197587262
2022,4,198532611
2022,6,194819926
2022,6,197587334
2022,6,197587335
2022,6,201411819
2022,6,201411820
2022,6,201411304
2022,6,194820130
2022,6,194820131
2022,3,194819812
2022,6,194819812
2022,6,194819970
2022,6,197587356
2022,6,197587357
2022,6,197587378
2022,6,197587389
2022,6,197587390
2022,6,201412046
2022,6,197587882
2022,6,197587888
2022,6,197587902
2022,6,201412559
2022,6,201412560
2022,6,197575068
2022,6,197587391
2022,6,197587392
2022,6,197587403
2022,6,197587404
2022,6,197575069
2022,6,194820029
2022,6,197587455
2022,6,197587456
2022,6,197587473
2022,3,194820126
2022,6,197587453
2022,6,197587454
2022,6,194820126
2022,3,194820127
2022,6,194820127
2022,8,194820127
2022,6,194820128
2022,6,194820140
2022,6,194820141
2022,6,194820091
2022,6,194820092
2022,6,194820093
2022,8,194820157
2022,6,197587568
2022,8,197587575
2022,8,194820158
2022,6,198524748
2022,6,197587586
2022,6,197587650
2022,6,197587651
2022,6,194820232
2022,6,197587655
2022,6,194820211
2022,6,197587658
2022,6,197587659
2022,6,194820256
2022,6,194820257
2022,2,194820225
2022,6,194820227
2022,6,194820228
2022,12,197575315
2022,6,197587694
2022,6,194820331
2022,6,197587775
2022,6,197587762
2022,6,197587763
2022,6,197587861
2022,6,197587878
2022,6,194820344
2022,6,198524661
2022,8,194820415
2022,6,194820443
2022,6,194820321
2022,6,194820322
2022,6,194820469
2022,6,194820470
2022,6,197575146
2022,8,198524771
2022,6,194820458
2022,6,197575103
2022,6,197575104
2022,6,197575105
2022,6,197575168
2022,6,197575169
2022,1,201389651
2022,6,197575271
2022,6,197575602
2022,6,197575237
2022,6,197575283
2022,6,197587826
2022,6,197587845
2022,6,201411836
2022,6,197588047
2022,6,197587967
2022,6,197587970
2022,6,197587989
2022,6,197588111
2022,6,197588112
2022,6,197587985
2022,6,197587986
2022,6,197588169
2022,6,197588236
2022,3,197588238
2022,3,197588239
2022,6,197588025
2022,6,197588026
2022,6,197588090
2022,6,197588091
2022,6,197588144
2022,6,197588059
2022,6,197588128
2022,6,197588129
2022,6,197588150
2022,6,197588183
2022,6,197588184
2022,6,197588592
2022,6,197588632
2022,6,197588633
2022,6,197588874
2022,6,197588875
2022,6,197588286
2022,6,197588325
2022,6,197588348
2022,6,197588245
2022,6,197588260
2022,6,197588261
2022,6,197588310
2022,6,197588312
2022,6,197588403
2022,8,197588403
2022,6,197588404
2022,6,197588433
2022,6,197588482
2022,8,197588482
2022,6,197588274
2022,6,197588275
2022,6,203045279
2022,3,197588544
2022,6,197588545
2022,6,197588508
2022,6,197575278
2022,6,197588426
2022,6,197588501
2022,6,197588502
2022,6,197588535
2022,6,197588714
2022,6,197588715
2022,6,197575279
2022,6,197575504
2022,6,197588409
2022,6,197588411
2022,4,197588443
2022,6,197575768
2022,6,198532653
2022,4,201389679
2022,6,198532654
2022,14,197575502
2022,6,197588583
2022,6,197588526
2022,12,197588589
2022,6,197588673
2022,6,197588674
2022,6,197588743
2022,6,197588744
2022,6,197588745
2022,6,197588807
2022,6,197588808
2022,6,197588567
2022,6,197588658
2022,6,197588659
2022,6,197588617
2022,6,197588618
2022,6,197588644
2022,6,197588684
2022,6,197588685
2022,6,201411861
2022,6,201411862
2022,4,203045071
2022,4,198533524
2022,6,197575356
2022,6,197575354
2022,6,197575408
2022,6,197575457
2022,6,201389688
2022,6,197575587
2022,6,197575588
2022,6,197575589
2022,6,197575678
2022,6,197575307
2022,6,197575308
2022,8,198524767
2022,8,197575564
2022,12,197575531
2022,8,197575934
2022,8,197575935
2022,3,197575551
2022,6,197575551
2022,7,197575551
2022,6,197576026
2022,6,197576027
2022,6,197575520
2022,8,197575520
2022,2,197575821
2022,6,197575916
2022,6,197576218
2022,6,197575880
2022,6,197575881
2022,6,197575882
2022,6,178679414
2022,6,178679415
2022,6,178679594
2022,6,178679595
2022,6,183243862
2022,6,183243863
2022,6,178679535
2022,6,178679536
2022,6,178679561
2022,6,178679562
2022,6,178679563
2022,6,178679564
2022,6,178679565
2022,6,178679489
2022,6,178679490
2022,6,178679505
2022,6,178679506
2022,6,178679528
2022,6,178679527
2022,6,178679515
2022,6,178679516
2022,6,183243917
2022,6,183243918
2022,6,183244005
2022,6,183244064
2022,6,183244065
2022,6,194810060
2022,6,194810061
2022,6,178679619
2022,6,178679620
2022,6,183244188
2022,6,183244189
2022,6,183243990
2022,6,183243991
2022,6,183243952
2022,6,183243953
2022,6,183244060
2022,6,183244061
2022,6,183244183
2022,6,183244184
2022,6,183244310
2022,8,183244045
2022,8,183244046
2022,8,183244097
2022,8,183244098
2022,6,183244132
2022,6,183244099
2022,6,183244100
2022,6,183244234
2022,6,178679742
2022,6,178679743
2022,6,178679744
2022,8,183244070
2022,8,183244071
2022,6,183244195
2022,6,183244196
2022,6,178679911
2022,6,183244239
2022,6,183244240
2022,6,183244288
2022,6,183244236
2022,6,183244237
2022,6,183244283
2022,6,183244284
2022,6,197571290
2022,6,197571291
2022,6,183244235
2022,6,183244538
2022,6,183244540
2022,6,183244295
2022,6,183244296
2022,6,194810277
2022,6,194810278
2022,6,183244420
2022,6,183244421
2022,6,178679881
2022,6,178679882
2022,6,183244643
2022,6,183244644
2022,6,183244645
2022,6,183244285
2022,6,183244286
2022,6,183244486
2022,6,183244487
2022,6,183244594
2022,6,183244595
2022,6,183244374
2022,6,183244375
2022,6,183244434
2022,6,183244435
2022,6,183244729
2022,6,183244730
2022,6,178679984
2022,2,183244383
2022,6,183244700
2022,6,183244701
2022,6,183244602
2022,6,183244639
2022,6,183244640
2022,6,183244474
2022,6,183244475
2022,6,183244702
2022,6,183244703
2022,6,183244641
2022,6,183244823
2022,6,183244782
2022,6,183244783
2022,6,183244692
2022,6,183244693
2022,6,183244694
2022,6,183244746
2022,6,183244747
2022,6,183244799
2022,8,183244800
2022,3,183244756
2022,6,183244756
2022,3,183244757
2022,6,183244757
2022,6,183244796
2022,6,183244973
2022,6,183244974
2022,2,194810086
2022,6,183244954
2022,6,183244955
2022,6,183245122
2022,6,183245123
2022,6,183244912
2022,6,183244913
2022,6,201385647
2022,8,183244992
2022,6,183244993
2022,2,194810205
2022,6,183245026
2022,6,183245074
2022,6,183245075
2022,6,183245101
2022,6,183245102
2022,6,183244888
2022,6,183245023
2022,6,183245059
2022,6,183245060
2022,6,183245304
2022,6,183245305
2022,6,183245358
2022,6,183245096
2022,6,183245461
2022,6,183245462
2022,6,183245548
2022,6,183245549
2022,6,183245292
2022,6,183245293
2022,6,183245321
2022,6,183245322
2022,6,183245194
2022,6,183245195
2022,3,183245341
2022,3,183245342
2022,6,183245343
2022,6,183245154
2022,6,183245156
2022,6,183245564
2022,6,183245607
2022,6,183245608
2022,6,183245678
2022,6,183245679
2022,6,183245197
2022,6,183245198
2022,6,183245234
2022,6,183245235
2022,3,183245327
2022,8,183245327
2022,3,183245328
2022,8,183245328
2022,6,183245416
2022,6,183245417
2022,6,183245507
2022,6,183245509
2022,6,183245439
2022,6,183245440
2022,6,183245472
2022,6,183245595
2022,6,183245205
2022,6,183245295
2022,6,183245296
2022,6,183245297
2022,6,183245266
2022,6,183245267
2022,6,183245325
2022,6,183245326
2022,6,183245387
2022,6,183245388
2022,6,183245504
2022,6,183245505
2022,6,183245435
2022,6,183245436
2022,6,183245469
2022,6,183245470
2022,6,183245217
2022,6,183245218
2022,6,183245578
2022,3,183245252
2022,3,183245253
2022,6,183245313
2022,6,183245345
2022,6,183245346
2022,6,183245352
2022,6,183245353
2022,3,183245421
2022,3,183245422
2022,6,183245498
2022,6,183245499
2022,6,183245615
2022,6,183245652
2022,6,183245653
2022,6,183245819
2022,3,183245820
2022,3,183245821
2022,6,183245565
2022,6,183245566
2022,6,194810268
2022,6,194810269
2022,2,194810310
2022,6,183245774
2022,6,183245822
2022,6,183245847
2022,6,183245899
2022,6,183245900
2022,6,183245605
2022,6,183245606
2022,6,183245683
2022,6,183245684
2022,6,183245730
2022,6,183245731
2022,6,183245804
2022,6,183245805
2022,6,183245719
2022,6,183245720
