data_year,groupb_arrestee_id,weapon_code,weapon_id
2022,45616150,01,51
2022,45616163,01,51
2022,45616181,01,51
2022,45616189,01,51
2022,46197891,01,51
2022,48655929,01,51
2022,48655539,01,51
2022,48655542,01,51
2022,48655545,01,51
2022,48655549,01,51
2022,48655520,01,51
2022,48655523,01,51
2022,48655530,01,51
2022,48655656,01,51
2022,48655664,01,51
2022,48655673,01,51
2022,48655720,01,51
2022,48655733,01,51
2022,48655744,01,51
2022,48655752,01,51
2022,48655765,01,51
2022,46197859,01,51
2022,46197898,01,51
2022,46197906,01,51
2022,46197864,01,51
2022,46197902,01,51
2022,46197911,01,51
2022,46197871,01,51
2022,46197939,01,51
2022,46197955,01,51
2022,46197970,01,51
2022,46197861,01,51
2022,46197870,01,51
2022,46197863,01,51
2022,46197929,01,51
2022,46197948,01,51
2022,46197933,01,51
2022,46197941,01,51
2022,46197875,01,51
2022,46197873,01,51
2022,46197877,01,51
2022,46197894,01,51
2022,46197866,01,51
2022,46197883,01,51
2022,46197888,01,51
2022,46502004,01,51
2022,48656031,01,51
2022,48655748,01,51
2022,48655758,01,51
2022,48655959,01,51
2022,48655931,01,51
2022,46502010,01,51
2022,46502023,01,51
2022,46502032,01,51
2022,46501968,01,51
2022,46502026,01,51
2022,46502040,01,51
2022,46502015,01,51
2022,46502041,01,51
2022,46502030,01,51
2022,46502046,01,51
2022,46689296,01,51
2022,46689293,01,51
2022,46689299,01,51
2022,46689282,01,51
2022,46689283,01,51
2022,46689287,01,51
2022,46689289,01,51
2022,46689285,01,51
2022,46910078,01,51
2022,48656514,01,51
2022,48656516,01,51
2022,46910032,01,51
2022,46910035,01,51
2022,46910038,01,51
2022,46910072,01,51
2022,46910079,01,51
2022,46910083,01,51
2022,46910086,01,51
2022,46910082,01,51
2022,46689302,01,51
2022,46689305,01,51
2022,47541765,01,51
2022,47541769,01,51
2022,47541770,01,51
2022,47541772,01,51
2022,47541766,01,51
2022,47541748,01,51
2022,47541749,01,51
2022,47541750,01,51
2022,47541773,01,51
2022,48655677,01,51
2022,48655685,01,51
2022,47541774,01,51
2022,47541777,01,51
2022,47541778,01,51
2022,48010022,01,51
2022,48010023,01,51
2022,48010025,01,51
2022,48010028,01,51
2022,48010030,01,51
2022,47541768,01,51
2022,47542021,01,51
2022,47542022,01,51
2022,44614113,01,51
2022,44903402,01,51
2022,44903339,01,51
2022,44903363,01,51
2022,46200990,01,51
2022,48655831,01,51
2022,48655840,01,51
2022,48655844,01,51
2022,48655846,01,51
2022,48655860,01,51
2022,48655865,01,51
2022,48655870,01,51
2022,48655674,01,51
2022,48655682,01,51
2022,48656511,01,51
2022,48656515,01,51
2022,48655718,01,51
2022,48655722,01,51
2022,48655726,01,51
2022,48655795,01,51
2022,48655798,01,51
2022,48655802,01,51
2022,48655810,01,51
2022,48655859,01,51
2022,48655863,01,51
2022,48655869,01,51
2022,48656456,01,51
2022,48655806,01,51
2022,48655813,01,51
2022,48655854,01,51
2022,48655855,01,51
2022,48655856,01,51
2022,48655861,01,51
2022,48655866,01,51
2022,48655687,01,51
2022,48655699,01,51
2022,48655715,01,51
2022,48655729,01,51
2022,48655799,01,51
2022,48655807,01,51
2022,48655814,01,51
2022,48655822,01,51
2022,48655801,01,51
2022,48655809,01,51
2022,48655817,01,51
2022,48655891,01,51
2022,48655784,01,51
2022,48655962,01,51
2022,48655864,01,51
2022,48655835,01,51
2022,48655843,01,51
2022,48655845,01,51
2022,48655858,01,51
2022,48655862,01,51
2022,48655868,01,51
2022,48655820,01,51
2022,48655683,01,51
2022,48655693,01,51
2022,48655704,01,51
2022,48655710,01,51
2022,48655727,01,51
2022,48655977,01,51
2022,48655983,01,51
2022,48655987,01,51
2022,48656043,01,51
2022,48656051,01,51
2022,48656060,01,51
2022,48656069,01,51
2022,45619244,01,51
2022,45619250,01,51
2022,45619254,01,51
2022,45619257,01,51
2022,45619258,01,51
2022,45619247,01,51
2022,45619253,01,51
2022,45619246,01,51
2022,45619249,01,51
2022,45619245,01,51
2022,48656070,01,51
2022,48656075,01,51
2022,45619268,01,51
2022,45619256,01,51
2022,45619259,01,51
2022,46200972,01,51
2022,46200976,01,51
2022,46200981,01,51
2022,46200968,01,51
2022,46200979,01,51
2022,46200996,01,51
2022,46201004,01,51
2022,46200992,01,51
2022,46201000,01,51
2022,46200984,01,51
2022,46200993,01,51
2022,46201245,01,51
2022,46201010,01,51
2022,46201017,01,51
2022,46201007,01,51
2022,46201014,01,51
2022,46201023,01,51
2022,46201248,01,51
2022,46201167,01,51
2022,46201169,01,51
2022,46201174,01,51
2022,46201016,01,51
2022,46201024,01,51
2022,46201019,01,51
2022,46201028,01,51
2022,46201182,01,51
2022,46201189,01,51
2022,46690287,01,51
2022,46690286,01,51
2022,46690288,01,51
2022,46690289,01,51
2022,46910873,01,51
2022,48656190,01,51
2022,48656021,01,51
2022,48656026,01,51
2022,48655901,01,51
2022,48656019,01,51
2022,48656023,01,51
2022,48656029,01,51
2022,48655889,01,51
2022,48655897,01,51
2022,48655900,01,51
2022,48655905,01,51
2022,46910879,01,51
2022,46690291,01,51
2022,46690293,01,51
2022,46690285,01,51
2022,46690308,01,51
2022,46910876,01,51
2022,46910871,01,51
2022,46910872,01,51
2022,46910877,01,51
2022,46910880,01,51
2022,46910884,01,51
2022,46910885,01,51
2022,46910888,01,51
2022,46910881,01,51
2022,46910869,01,51
2022,46910868,01,51
2022,46910890,01,51
2022,48165768,01,51
2022,47543118,01,51
2022,47543119,01,51
2022,47543120,11,1
2022,47543120,12,3
2022,47543128,01,51
2022,47543129,01,51
2022,47543130,01,51
2022,47543131,01,51
2022,47543123,01,51
2022,47543126,01,51
2022,47543122,01,51
2022,47543125,01,51
2022,47543127,01,51
2022,47543121,01,51
2022,47543124,01,51
2022,48011266,01,51
2022,48655995,01,51
2022,48655999,01,51
2022,48655997,01,51
2022,48011267,01,51
2022,48011268,01,51
2022,48011264,01,51
2022,48011265,01,51
2022,48165763,01,51
2022,48669525,01,51
2022,48655912,01,51
2022,48655917,01,51
2022,48655925,01,51
2022,48656016,01,51
2022,48656107,01,51
2022,48656017,01,51
2022,48656018,01,51
2022,48655993,01,51
2022,48655994,01,51
2022,48655998,01,51
2022,48656000,01,51
2022,48656003,01,51
2022,48656005,01,51
2022,48656407,01,51
2022,48656416,01,51
2022,48656426,01,51
2022,48953635,01,51
2022,48655938,01,51
2022,48655949,01,51
2022,48655953,01,51
2022,48655960,01,51
2022,48655967,01,51
2022,48655908,01,51
2022,48655914,01,51
2022,48655919,01,51
2022,48655922,01,51
2022,48655927,01,51
2022,48656065,01,51
2022,48656073,01,51
2022,48655896,01,51
2022,48655899,01,51
2022,48655902,01,51
2022,48655956,01,51
2022,48656047,01,51
2022,48656055,01,51
2022,48656063,01,51
2022,48656092,01,51
2022,48656097,01,51
2022,48656105,01,51
2022,48656041,01,51
2022,48656053,01,51
2022,48656059,01,51
2022,48656068,01,51
2022,48656093,01,51
2022,48656101,01,51
2022,48655969,01,51
2022,48655973,01,51
2022,48655978,01,51
2022,48655898,01,51
2022,48655903,01,51
2022,48655867,01,51
2022,48656094,01,51
2022,48656103,01,51
2022,48656111,01,51
2022,48656039,01,51
2022,48656040,01,51
2022,48655871,01,51
2022,48656098,01,51
2022,48656108,01,51
2022,48656112,01,51
2022,48655946,01,51
2022,48655952,01,51
2022,48655957,01,51
2022,48655963,01,51
2022,48655974,01,51
2022,48655980,01,51
2022,48655985,01,51
2022,48655996,01,51
2022,48656002,01,51
2022,48656006,01,51
2022,48656403,01,51
2022,48656412,01,51
2022,48656420,01,51
2022,48656046,01,51
2022,48656056,01,51
2022,48656064,01,51
2022,48656226,01,51
2022,48655966,01,51
2022,48655971,01,51
2022,48655975,01,51
2022,48656252,01,51
2022,48656222,01,51
2022,48656232,01,51
2022,48953699,01,51
2022,48656244,01,51
2022,48656147,01,51
2022,48656154,01,51
2022,48656160,01,51
2022,45593640,01,51
2022,46187459,01,51
2022,46187467,01,51
2022,46187463,01,51
2022,46187470,01,51
2022,46187435,01,51
2022,46187473,01,51
2022,46679905,01,51
2022,46898822,01,51
2022,46679909,01,51
2022,47515804,01,51
2022,48656104,01,51
2022,48656116,01,51
2022,48656127,01,51
2022,48656132,01,51
2022,48656151,01,51
2022,48656165,01,51
2022,48656174,01,51
2022,48656186,01,51
2022,48656205,01,51
2022,48656215,01,51
2022,48656192,01,51
2022,48656137,01,51
2022,48656089,01,51
2022,48656095,01,51
2022,48656269,01,51
2022,48656189,01,51
2022,48656201,01,51
2022,48656150,01,51
2022,48656194,01,51
2022,48656263,01,51
2022,44606269,01,51
2022,44606279,01,51
2022,44606283,01,51
2022,44606284,01,51
2022,44606287,01,51
2022,44606270,01,51
2022,44893435,01,51
2022,44893443,01,51
2022,44893446,01,51
2022,44893453,01,51
2022,44893469,01,51
2022,44893430,01,51
2022,44893439,01,51
2022,44893459,01,51
2022,44893466,01,51
2022,44893475,01,51
2022,44893441,01,51
2022,44893450,01,51
2022,44893464,01,51
2022,44893481,01,51
2022,44893445,01,51
2022,44893457,01,51
2022,44893472,01,51
2022,44893490,01,51
2022,44893491,01,51
2022,44893458,01,51
2022,44893465,01,51
2022,44893473,01,51
2022,44893482,01,51
2022,44893496,01,51
2022,44893438,01,51
2022,44893433,01,51
2022,44893442,01,51
2022,44893451,01,51
2022,44893476,01,51
2022,44893493,01,51
2022,44893499,01,51
2022,44893502,01,51
2022,44893456,01,51
2022,44893462,01,51
2022,44893470,01,51
2022,44893485,01,51
2022,44893508,01,51
2022,44893461,01,51
2022,44893432,01,51
2022,47517591,01,51
2022,45594918,01,51
2022,45594933,01,51
2022,45594943,01,51
2022,45594953,01,51
2022,45594993,01,51
2022,45595038,01,51
2022,45594911,01,51
2022,45594924,01,51
2022,45594908,01,51
2022,45594968,01,51
2022,45594978,01,51
2022,45594961,01,51
2022,45594973,01,51
2022,45594998,01,51
2022,45595006,01,51
2022,45594951,01,51
2022,45594986,01,51
2022,45595013,01,51
2022,45594883,01,51
2022,45594889,01,51
2022,45594895,01,51
2022,45594901,01,51
2022,45594907,01,51
2022,45594917,01,51
2022,45594929,01,51
2022,45594941,01,51
2022,45594990,01,51
2022,45594932,01,51
2022,44893484,01,51
2022,44893498,01,51
2022,44893447,01,51
2022,44893449,01,51
2022,44893480,01,51
2022,44893478,01,51
2022,44893492,01,51
2022,44893503,01,51
2022,45594922,01,51
2022,48656162,01,51
2022,48656176,01,51
2022,48656187,01,51
2022,48656146,01,51
2022,48656159,01,51
2022,48656168,01,51
2022,48656179,01,51
2022,48656114,01,51
2022,48656123,01,51
2022,48656136,01,51
2022,45594940,01,51
2022,45595048,01,51
2022,45594931,01,51
2022,45594989,01,51
2022,45595007,01,51
2022,45594999,01,51
2022,45595018,01,51
2022,45595151,01,51
2022,45595179,01,51
2022,48656109,01,51
2022,45595130,01,51
2022,48656118,01,51
2022,45595163,01,51
2022,48656122,01,51
2022,45595004,01,51
2022,45595046,01,51
2022,45595074,01,51
2022,45595103,01,51
2022,45594994,01,51
2022,45595044,01,51
2022,45595083,01,51
2022,45595113,01,51
2022,45595149,01,51
2022,45595014,01,51
2022,45595035,01,51
2022,45595091,01,51
2022,45595119,01,51
2022,45594959,01,51
2022,45595022,01,51
2022,45595075,01,51
2022,45595181,01,51
2022,45595203,01,51
2022,45595223,01,51
2022,45595244,01,51
2022,45595081,01,51
2022,45595101,01,51
2022,45595142,01,51
2022,45595189,01,51
2022,45594923,01,51
2022,45595111,01,51
2022,45595053,01,51
2022,45595198,01,51
2022,45595062,01,51
2022,45595116,01,51
2022,45595133,01,51
2022,45595155,01,51
2022,45595176,01,51
2022,45595024,01,51
2022,45595050,01,51
2022,48656196,01,51
2022,48656117,01,51
2022,48656096,01,51
2022,48656110,01,51
2022,48656121,01,51
2022,48656128,01,51
2022,48656277,01,51
2022,48656237,01,51
2022,48656247,01,51
2022,48656210,01,51
2022,48656225,01,51
2022,48656236,01,51
2022,48656245,01,51
2022,45595098,01,51
2022,45595118,01,51
2022,45595076,01,51
2022,45595115,01,51
2022,45595182,01,51
2022,45595199,01,51
2022,45595037,01,51
2022,45595077,01,51
2022,45595026,01,51
2022,45595067,01,51
2022,45595136,01,51
2022,45595093,01,51
2022,45595156,01,51
2022,45595137,01,51
2022,45595153,01,51
2022,45595166,01,51
2022,45595197,01,51
2022,45595094,01,51
2022,45595178,01,51
2022,48656155,01,51
2022,48656171,01,51
2022,48656180,01,51
2022,48656193,01,51
2022,48656246,01,51
2022,48656253,01,51
2022,48656259,01,51
2022,48656229,01,51
2022,48656242,01,51
2022,45595183,01,51
2022,45595192,01,51
2022,45595208,01,51
2022,45595193,01,51
2022,45595206,01,51
2022,45880355,01,51
2022,45880351,01,51
2022,48656214,01,51
2022,48656289,01,51
2022,48656296,01,51
2022,48656311,01,51
2022,48656329,01,51
2022,45880372,01,51
2022,45880383,01,51
2022,45880395,01,51
2022,45880411,01,51
2022,45880426,01,51
2022,45880424,01,51
2022,48656397,01,51
2022,48656235,01,51
2022,48656250,01,51
2022,48656260,01,51
2022,48656200,01,51
2022,48656207,01,51
2022,48656219,01,51
2022,48656305,01,51
2022,48656318,01,51
2022,48656535,01,51
2022,48656539,01,51
2022,48656231,01,51
2022,48656248,01,51
2022,48656258,01,51
2022,48656266,01,51
2022,48656343,01,51
2022,48656224,01,51
2022,48656239,01,51
2022,48656254,01,51
2022,48656262,01,51
2022,48656270,01,51
2022,48656340,01,51
2022,48656354,01,51
2022,45880430,01,51
2022,48656261,01,51
2022,48656271,01,51
2022,48656272,01,51
2022,48656297,01,51
2022,48656314,01,51
2022,48656332,01,51
2022,48656348,01,51
2022,48656331,01,51
2022,48656345,01,51
2022,48656359,01,51
2022,48656301,01,51
2022,48656315,01,51
2022,48656530,01,51
2022,48656533,01,51
2022,48656537,01,51
2022,48656204,01,51
2022,48656212,01,51
2022,48656223,01,51
2022,48656337,01,51
2022,48656353,01,51
2022,48656199,01,51
2022,48656209,01,51
2022,48656217,01,51
2022,48656327,01,51
2022,48656347,01,51
2022,48656360,01,51
2022,48656577,01,51
2022,45880358,01,51
2022,45880366,01,51
2022,45880374,01,51
2022,45880381,01,51
2022,45880413,01,51
2022,45880364,01,51
2022,45880360,01,51
2022,45880370,01,51
2022,45880397,01,51
2022,45880380,01,51
2022,45880387,01,51
2022,45880398,01,51
2022,45880405,01,51
2022,45880416,01,51
2022,45880431,01,51
2022,45880407,01,51
2022,45880420,01,51
2022,45880382,01,51
2022,45880392,01,51
2022,45880359,01,51
2022,45880369,01,51
2022,45880368,01,51
2022,45880363,01,51
2022,45880377,01,51
2022,45880389,01,51
2022,45880402,01,51
2022,45880356,01,51
2022,45880362,01,51
2022,45880373,01,51
2022,45880414,01,51
2022,45880409,01,51
2022,45880417,01,51
2022,45880427,01,51
2022,45880403,01,51
2022,45880422,01,51
2022,46188850,01,51
2022,46188859,01,51
2022,46188863,01,51
2022,46188870,01,51
2022,46188899,01,51
2022,46188888,01,51
2022,46188831,01,51
2022,46188833,01,51
2022,46188829,01,51
2022,46188883,01,51
2022,46188891,01,51
2022,46188897,01,51
2022,46188886,01,51
2022,46188873,01,51
2022,46188961,01,51
2022,46188967,01,51
2022,46188963,01,51
2022,46188904,01,51
2022,46188913,01,51
2022,46188923,01,51
2022,46188894,01,51
2022,48656255,01,51
2022,48656268,01,51
2022,48656280,01,51
2022,48656287,01,51
2022,48656304,01,51
2022,48656324,01,51
2022,48656338,01,51
2022,48656355,01,51
2022,48656243,01,51
2022,48656256,01,51
2022,48656264,01,51
2022,48656275,01,51
2022,48656265,01,51
2022,48656281,01,51
2022,48656319,01,51
2022,48656335,01,51
2022,48656350,01,51
2022,48656373,01,51
2022,48656283,01,51
2022,48656285,01,51
2022,48656306,01,51
2022,48656282,01,51
2022,48656291,01,51
2022,48656299,01,51
2022,48656313,01,51
2022,48656321,01,51
2022,48656294,01,51
2022,48656308,01,51
2022,48657078,01,51
2022,48656383,01,51
2022,48656394,01,51
2022,48656396,01,51
2022,48656401,01,51
2022,48656411,01,51
2022,48656419,01,51
2022,48656390,01,51
2022,48656398,01,51
2022,48656410,01,51
2022,48656429,01,51
2022,48656357,01,51
2022,48656369,01,51
2022,48656379,01,51
2022,48656391,01,51
2022,48656444,01,51
2022,48656449,01,51
2022,48657083,01,51
2022,48656454,01,51
2022,48656458,01,51
2022,48656465,01,51
2022,48656414,01,51
2022,48656418,01,51
2022,48656423,01,51
2022,48656382,01,51
2022,48656392,01,51
2022,48656363,01,51
2022,48656374,01,51
2022,48656385,01,51
2022,48656453,01,51
2022,48656386,01,51
2022,48656876,01,51
2022,48656891,01,51
2022,48656914,01,51
2022,48656370,01,51
2022,48656378,01,51
2022,48656580,01,51
2022,48656596,01,51
2022,46188901,01,51
2022,46188902,01,51
2022,46188910,01,51
2022,46188930,01,51
2022,46188907,01,51
2022,46188909,01,51
2022,46188914,01,51
2022,46188934,01,51
2022,46188898,01,51
2022,46188905,01,51
2022,46188877,01,51
2022,46491174,01,51
2022,46491183,01,51
2022,46491194,01,51
2022,46491210,01,51
2022,46491179,01,51
2022,46491186,01,51
2022,46491190,01,51
2022,46491204,01,51
2022,46491218,01,51
2022,46491157,01,51
2022,46491168,01,51
2022,46491163,01,51
2022,46491175,01,51
2022,46491244,01,51
2022,46491251,01,51
2022,46491255,01,51
2022,46491259,01,51
2022,46491266,01,51
2022,46491275,01,51
2022,46491130,01,51
2022,46491151,01,51
2022,46491127,01,51
2022,46491137,01,51
2022,46491148,01,51
2022,46491164,01,51
2022,46491170,01,51
2022,46491177,01,51
2022,46491184,01,51
2022,46491187,01,51
2022,46491197,01,51
2022,46491211,01,51
2022,46491225,01,51
2022,46491233,01,51
2022,46491205,01,51
2022,46491195,01,51
2022,46491212,01,51
2022,46491223,01,51
2022,46491234,01,51
2022,46491228,01,51
2022,46491281,01,51
2022,46491286,01,51
2022,46680327,01,51
2022,46680306,01,51
2022,46680318,01,51
2022,46680329,01,51
2022,46680335,01,51
2022,46680347,01,51
2022,46680310,01,51
2022,46680315,01,51
2022,46680323,01,51
2022,46680332,01,51
2022,48656575,01,51
2022,48656589,01,51
2022,48656556,01,51
2022,48656569,01,51
2022,48656883,01,51
2022,48656902,01,51
2022,48656924,01,51
2022,48656442,01,51
2022,48656561,01,51
2022,48656377,01,51
2022,48656389,01,51
2022,48656445,01,51
2022,48656450,01,51
2022,48656461,01,51
2022,48656463,01,51
2022,48656468,01,51
2022,48656365,01,51
2022,48656405,01,51
2022,48656408,01,51
2022,48656415,01,51
2022,48656474,01,51
2022,48656478,01,51
2022,48656480,01,51
2022,48656483,01,51
2022,48656490,01,51
2022,48656491,01,51
2022,48656476,01,51
2022,48656481,01,51
2022,48656485,01,51
2022,48656520,01,51
2022,48656525,01,51
2022,46680352,01,51
2022,46680283,01,51
2022,46680294,01,51
2022,46680299,01,51
2022,46680353,01,51
2022,46680369,01,51
2022,46680376,01,51
2022,46680286,01,51
2022,46680289,01,51
2022,46680301,01,51
2022,46680336,01,51
2022,46680305,01,51
2022,46680317,01,51
2022,46680331,01,51
2022,46680359,01,51
2022,46680343,01,51
2022,46680364,01,51
2022,46680312,01,51
2022,46680325,01,51
2022,46680341,01,51
2022,46899543,01,51
2022,48656452,01,51
2022,48656460,01,51
2022,48656464,01,51
2022,48656467,01,51
2022,48657115,01,51
2022,48656443,01,51
2022,48656448,01,51
2022,48656455,01,51
2022,48656462,01,51
2022,48656466,01,51
2022,48656469,01,51
2022,48656778,01,51
2022,48656805,01,51
2022,48656451,01,51
2022,48656740,01,51
2022,48656495,01,51
2022,48656501,01,51
2022,48656506,01,51
2022,48656473,01,51
2022,48656477,01,51
2022,48656482,01,51
2022,48656487,01,51
2022,48656494,01,51
2022,48656500,01,51
2022,48656504,01,51
2022,48656508,01,51
2022,48656579,01,51
2022,48656572,01,51
2022,48656583,01,51
2022,48656496,01,51
2022,48656505,01,51
2022,48656510,01,51
2022,48656475,01,51
2022,48656479,01,51
2022,48656484,01,51
2022,48656488,01,51
2022,48656472,01,51
2022,48656471,01,51
2022,48656791,01,51
2022,48656446,01,51
2022,48656493,01,51
2022,48656498,01,51
2022,48656502,01,51
2022,48656507,01,51
2022,48656512,01,51
2022,45609991,01,51
2022,45609996,01,51
2022,45609993,01,51
2022,45609998,01,51
2022,45610002,01,51
2022,45610005,01,51
2022,46899552,01,51
2022,46899560,01,51
2022,46899603,01,51
2022,46899609,01,51
2022,46899559,01,51
2022,46899565,01,51
2022,46899539,01,51
2022,46899576,01,51
2022,46899592,01,51
2022,46899599,01,51
2022,46899547,01,51
2022,46899556,01,51
2022,46899561,01,51
2022,46899550,01,51
2022,46899575,01,51
2022,46899568,01,51
2022,46899580,01,51
2022,46899569,01,51
2022,46899606,01,51
2022,46680349,01,51
2022,46680379,01,51
2022,47517437,01,51
2022,47517730,01,51
2022,47517478,01,51
2022,47517505,01,51
2022,47517408,01,51
2022,47517429,01,51
2022,47517449,01,51
2022,47517439,01,51
2022,47517463,01,51
2022,47517492,01,51
2022,47517522,01,51
2022,47517555,01,51
2022,47517580,01,51
2022,47517603,01,51
2022,47517624,01,51
2022,47517643,01,51
2022,47517668,01,51
2022,47517469,01,51
2022,47517495,01,51
2022,47517527,01,51
2022,47517554,01,51
2022,47517581,01,51
2022,47517464,01,51
2022,47517406,01,51
2022,47517561,12,3
2022,47517578,01,51
2022,47517594,01,51
2022,47517718,01,51
2022,48163328,01,51
2022,47517546,01,51
2022,47517562,01,51
2022,47517579,01,51
2022,48163329,01,51
2022,47517596,01,51
2022,47517482,01,51
2022,47517502,15,9
2022,47517516,01,51
2022,46195647,01,51
2022,47517529,01,51
2022,46195650,01,51
2022,47517545,01,51
2022,46195644,01,51
2022,47517569,01,51
2022,47517585,01,51
2022,46195624,01,51
2022,48000907,01,51
2022,46195651,01,51
2022,46195652,01,51
2022,48000921,01,51
2022,48000953,01,51
2022,48000838,01,51
2022,48000848,01,51
2022,48000856,01,51
2022,48000891,01,51
2022,48000934,01,51
2022,48000896,01,51
2022,48000926,01,51
2022,48000910,01,51
2022,48000777,01,51
2022,48000757,01,51
2022,48000773,01,51
2022,48000788,01,51
2022,48000795,01,51
2022,48000821,01,51
2022,48000799,01,51
2022,48000842,01,51
2022,48000808,01,51
2022,48000815,01,51
2022,48000827,01,51
2022,48163330,01,51
2022,47517608,01,51
2022,48163333,01,51
2022,47517614,01,51
2022,45599392,01,51
2022,48163334,01,51
2022,48163331,01,51
2022,46195657,01,51
2022,46195662,01,51
2022,46195646,01,51
2022,46195653,01,51
2022,45599378,01,51
2022,46195661,01,51
2022,46195627,01,51
2022,45599370,01,51
2022,46195635,01,51
2022,45599463,01,51
2022,46195642,01,51
2022,45599485,01,51
2022,46195666,01,51
2022,44607597,01,51
2022,46195633,01,51
2022,46195640,01,51
2022,44607623,01,51
2022,46195664,01,51
2022,44607610,01,51
2022,46195634,01,51
2022,44607657,01,51
2022,46195631,01,51
2022,46195637,01,51
2022,44607568,01,51
2022,44607579,01,51
2022,46195659,01,51
2022,44894446,01,51
2022,46195638,01,51
2022,44894433,01,51
2022,46195645,01,51
2022,46195658,01,51
2022,44894439,01,51
2022,46195641,01,51
2022,45599434,01,51
2022,46195643,01,51
2022,46195649,01,51
2022,46195656,01,51
2022,45599412,01,51
2022,46195660,01,51
2022,45599444,01,51
2022,46195665,01,51
2022,45599461,01,51
2022,46195663,01,51
2022,45599429,01,51
2022,46195667,01,51
2022,46195668,01,51
2022,45599455,01,51
2022,45599492,01,51
2022,46498262,01,51
2022,45599508,01,51
2022,46498265,01,51
2022,45599425,01,51
2022,46498266,01,51
2022,45599446,01,51
2022,46498267,01,51
2022,45599480,01,51
2022,46498264,01,51
2022,45599406,01,51
2022,45599430,01,51
2022,45599451,01,51
2022,46686576,01,51
2022,45599477,01,51
2022,46686575,01,51
2022,45599417,01,51
2022,46686577,01,51
2022,45599442,01,51
2022,46686578,01,51
2022,46686579,01,51
2022,45599554,01,51
2022,46686581,01,51
2022,46686583,01,51
2022,45599558,01,51
2022,46686585,01,51
2022,45599539,01,51
2022,46686580,01,51
2022,45599543,01,51
2022,46686582,01,51
2022,45599411,01,51
2022,46686584,01,51
2022,46903170,01,51
2022,46686574,01,51
2022,46906757,01,51
2022,46906758,01,51
2022,46906759,01,51
2022,46906760,01,51
2022,46906761,01,51
2022,46906763,01,51
2022,47534688,01,51
2022,47534689,01,51
2022,46906762,01,51
2022,47534690,01,51
2022,47534674,01,51
2022,47534675,01,51
2022,47534676,01,51
2022,47534677,01,51
2022,47534678,01,51
2022,45599464,01,51
2022,47534679,01,51
2022,47534680,01,51
2022,47534681,01,51
2022,47534682,01,51
2022,47534683,01,51
2022,47534684,01,51
2022,45599459,01,51
2022,45882802,01,51
2022,47534685,01,51
2022,47534686,01,51
2022,47534687,01,51
2022,47534691,01,51
2022,47534692,01,51
2022,47534693,01,51
2022,48007180,01,51
2022,48007197,01,51
2022,48007200,01,51
2022,48007204,01,51
2022,48007174,01,51
2022,48007176,01,51
2022,48007175,01,51
2022,48007179,01,51
2022,48007183,01,51
2022,48007184,01,51
2022,48007226,01,51
2022,48163327,01,51
2022,45882833,01,51
2022,45882796,01,51
2022,45882811,01,51
2022,45882819,01,51
2022,45599522,01,51
2022,45599565,01,51
2022,45599500,01,51
2022,45599511,01,51
2022,45599534,01,51
2022,45599553,01,51
2022,45599563,01,51
2022,45599478,01,51
2022,45599491,01,51
2022,45599512,01,51
2022,45882805,01,51
2022,45882813,01,51
2022,45882842,01,51
2022,46190873,01,51
2022,48007187,01,51
2022,48007190,01,51
2022,48007177,01,51
2022,48007181,01,51
2022,45882847,01,51
2022,45608007,01,51
2022,45882792,01,51
2022,45882812,01,51
2022,45882821,01,51
2022,45882839,01,51
2022,45882869,01,51
2022,45882879,01,51
2022,45882886,01,51
2022,45882808,01,51
2022,45882822,01,51
2022,45882827,01,51
2022,45882844,01,51
2022,45882874,01,51
2022,46190878,01,51
2022,45608041,01,51
2022,45882823,01,51
2022,45882836,01,51
2022,45882831,01,51
2022,45882915,01,51
2022,45882816,01,51
2022,45882832,01,51
2022,45882841,01,51
2022,45882848,01,51
2022,45882837,01,51
2022,45882843,01,51
2022,45882851,01,51
2022,46190885,01,51
2022,44609622,01,51
2022,44609666,01,51
2022,44609654,01,51
2022,44609661,01,51
2022,44609664,01,51
2022,44609668,01,51
2022,44898059,01,51
2022,44898069,01,51
2022,44898084,01,51
2022,44898120,01,51
2022,44898056,01,51
2022,44898068,01,51
2022,44898057,01,51
2022,44898053,01,51
2022,44898065,01,51
2022,44898075,01,51
2022,44898090,01,51
2022,44898093,01,51
2022,44898124,01,51
2022,46190892,01,51
2022,46190911,01,51
2022,46190903,01,51
2022,46190916,01,51
2022,46493061,01,51
2022,46493059,01,51
2022,46493063,01,51
2022,46493249,01,51
2022,48659446,01,51
2022,46493258,01,51
2022,47523308,01,51
2022,47523285,01,51
2022,47523442,01,51
2022,47523414,01,51
2022,47523455,01,51
2022,47523402,01,51
2022,46493266,01,51
2022,46681698,01,51
2022,47523316,01,51
2022,47523338,01,51
2022,47523351,01,51
2022,47523371,01,51
2022,45608033,01,51
2022,47523497,01,51
2022,45608038,01,51
2022,47523510,01,51
2022,45608042,01,51
2022,47523513,01,51
2022,45608045,01,51
2022,47523381,01,51
2022,45608035,01,51
2022,45608046,01,51
2022,47523390,01,51
2022,45608028,01,51
2022,47523399,01,51
2022,45608032,01,51
2022,47523419,01,51
2022,47523437,01,51
2022,47523326,01,51
2022,48656517,01,51
2022,46903154,01,51
2022,46681710,01,51
2022,46681707,01,51
2022,46681721,01,51
2022,46681715,01,51
2022,46681712,01,51
2022,46681716,01,51
2022,47523530,01,51
2022,47523460,01,51
2022,47523471,01,51
